"Title        "	"Input A"	 		"Title        "	"Input B"	 
-4.56E-04	-3.2E-02	-3.2E-02		-4.56E-04	6.4E-01	6.8E-01
-4.52E-04	-3.6E-02	-2.8E-02		-4.52E-04	5.2E-01	6.8E-01
-4.48E-04	-4.0E-02	-2.8E-02		-4.48E-04	5.2E-01	6.0E-01
-4.44E-04	-3.6E-02	-3.2E-02		-4.44E-04	6.0E-01	6.8E-01
-4.40E-04	-2.8E-02	-2.4E-02		-4.40E-04	5.6E-01	6.4E-01
-4.36E-04	-3.2E-02	-2.8E-02		-4.36E-04	5.6E-01	6.0E-01
-4.32E-04	-4.0E-02	-3.6E-02		-4.32E-04	5.6E-01	6.4E-01
-4.28E-04	-4.4E-02	-3.2E-02		-4.28E-04	6.0E-01	6.8E-01
-4.24E-04	-3.6E-02	-2.8E-02		-4.24E-04	6.0E-01	6.8E-01
-4.20E-04	-3.6E-02	-2.8E-02		-4.20E-04	5.6E-01	6.4E-01
-4.16E-04	-4.0E-02	-3.6E-02		-4.16E-04	6.0E-01	6.4E-01
-4.12E-04	-3.6E-02	-2.8E-02		-4.12E-04	6.0E-01	6.4E-01
-4.08E-04	-4.0E-02	-3.2E-02		-4.08E-04	6.0E-01	6.8E-01
-4.04E-04	-4.0E-02	-3.2E-02		-4.04E-04	6.0E-01	6.4E-01
-4.00E-04	-3.6E-02	-2.4E-02		-4.00E-04	6.0E-01	6.4E-01
-3.96E-04	-4.0E-02	-3.6E-02		-3.96E-04	6.0E-01	6.4E-01
-3.92E-04	-4.4E-02	-4.0E-02		-3.92E-04	5.6E-01	6.0E-01
-3.88E-04	-4.4E-02	-3.6E-02		-3.88E-04	6.0E-01	6.4E-01
-3.84E-04	-4.0E-02	-3.6E-02		-3.84E-04	5.6E-01	6.4E-01
-3.80E-04	-4.0E-02	-3.2E-02		-3.80E-04	6.0E-01	6.4E-01
-3.76E-04	-4.4E-02	-3.6E-02		-3.76E-04	6.0E-01	6.8E-01
-3.72E-04	-4.8E-02	-4.4E-02		-3.72E-04	6.0E-01	6.4E-01
-3.68E-04	-4.4E-02	-3.6E-02		-3.68E-04	6.0E-01	6.4E-01
-3.64E-04	-4.8E-02	-4.0E-02		-3.64E-04	6.0E-01	6.0E-01
-3.60E-04	-5.2E-02	-4.4E-02		-3.60E-04	5.6E-01	6.4E-01
-3.56E-04	-4.8E-02	-4.0E-02		-3.56E-04	6.0E-01	6.8E-01
-3.52E-04	-4.8E-02	-4.0E-02		-3.52E-04	6.0E-01	6.8E-01
-3.48E-04	-5.2E-02	-4.0E-02		-3.48E-04	5.6E-01	6.8E-01
-3.44E-04	-5.2E-02	-4.4E-02		-3.44E-04	5.6E-01	6.4E-01
-3.40E-04	-4.4E-02	-4.0E-02		-3.40E-04	5.6E-01	6.0E-01
-3.36E-04	-4.8E-02	-4.4E-02		-3.36E-04	5.2E-01	6.0E-01
-3.32E-04	-5.2E-02	-4.4E-02		-3.32E-04	6.0E-01	6.4E-01
-3.28E-04	-5.2E-02	-4.0E-02		-3.28E-04	6.0E-01	6.8E-01
-3.24E-04	-4.8E-02	-4.4E-02		-3.24E-04	6.0E-01	6.8E-01
-3.20E-04	-5.2E-02	-4.0E-02		-3.20E-04	6.0E-01	6.8E-01
-3.16E-04	-6.0E-02	-5.2E-02		-3.16E-04	5.6E-01	6.4E-01
-3.12E-04	-5.2E-02	-4.8E-02		-3.12E-04	5.6E-01	6.0E-01
-3.08E-04	-5.6E-02	-4.8E-02		-3.08E-04	6.0E-01	6.4E-01
-3.04E-04	-6.4E-02	-6.0E-02		-3.04E-04	6.0E-01	6.4E-01
-3.00E-04	-6.4E-02	-5.2E-02		-3.00E-04	6.0E-01	6.8E-01
-2.96E-04	-6.4E-02	-5.6E-02		-2.96E-04	5.6E-01	6.0E-01
-2.92E-04	-7.6E-02	-6.4E-02		-2.92E-04	6.0E-01	6.8E-01
-2.88E-04	-6.8E-02	-5.6E-02		-2.88E-04	6.0E-01	6.8E-01
-2.84E-04	-6.4E-02	-5.6E-02		-2.84E-04	5.6E-01	6.4E-01
-2.80E-04	-7.2E-02	-5.6E-02		-2.80E-04	5.6E-01	6.4E-01
-2.76E-04	-7.6E-02	-6.8E-02		-2.76E-04	5.2E-01	6.4E-01
-2.72E-04	-7.2E-02	-6.4E-02		-2.72E-04	6.0E-01	6.4E-01
-2.68E-04	-7.6E-02	-6.8E-02		-2.68E-04	6.0E-01	6.4E-01
-2.64E-04	-8.8E-02	-7.6E-02		-2.64E-04	5.2E-01	6.4E-01
-2.60E-04	-8.8E-02	-8.4E-02		-2.60E-04	5.6E-01	6.4E-01
-2.56E-04	-9.2E-02	-8.4E-02		-2.56E-04	5.6E-01	6.0E-01
-2.52E-04	-1.04E-01	-8.8E-02		-2.52E-04	5.6E-01	6.4E-01
-2.48E-04	-1.16E-01	-1.08E-01		-2.48E-04	5.2E-01	6.4E-01
-2.44E-04	-1.00E-01	-9.6E-02		-2.44E-04	5.6E-01	6.4E-01
-2.40E-04	-1.08E-01	-1.00E-01		-2.40E-04	6.0E-01	6.4E-01
-2.36E-04	-1.28E-01	-1.16E-01		-2.36E-04	5.6E-01	6.4E-01
-2.32E-04	-1.28E-01	-1.16E-01		-2.32E-04	5.2E-01	6.4E-01
-2.28E-04	-1.20E-01	-1.12E-01		-2.28E-04	6.0E-01	6.4E-01
-2.24E-04	-1.40E-01	-1.28E-01		-2.24E-04	5.6E-01	6.4E-01
-2.20E-04	-1.44E-01	-1.32E-01		-2.20E-04	6.0E-01	6.4E-01
-2.16E-04	-1.40E-01	-1.32E-01		-2.16E-04	6.0E-01	6.4E-01
-2.12E-04	-1.56E-01	-1.32E-01		-2.12E-04	6.0E-01	6.8E-01
-2.08E-04	-1.72E-01	-1.64E-01		-2.08E-04	5.6E-01	6.4E-01
-2.04E-04	-1.76E-01	-1.56E-01		-2.04E-04	5.6E-01	6.4E-01
-2.00E-04	-1.68E-01	-1.56E-01		-2.00E-04	6.0E-01	6.8E-01
-1.96E-04	-1.92E-01	-1.68E-01		-1.96E-04	6.0E-01	6.8E-01
-1.92E-04	-1.96E-01	-1.76E-01		-1.92E-04	5.6E-01	6.4E-01
-1.88E-04	-1.76E-01	-1.68E-01		-1.88E-04	5.2E-01	6.4E-01
-1.84E-04	-1.96E-01	-1.72E-01		-1.84E-04	6.0E-01	6.8E-01
-1.80E-04	-2.12E-01	-1.96E-01		-1.80E-04	5.6E-01	6.0E-01
-1.76E-04	-2.08E-01	-1.88E-01		-1.76E-04	5.6E-01	6.0E-01
-1.72E-04	-2.08E-01	-1.88E-01		-1.72E-04	5.6E-01	6.4E-01
-1.68E-04	-2.44E-01	-2.08E-01		-1.68E-04	5.6E-01	6.4E-01
-1.64E-04	-2.44E-01	-2.20E-01		-1.64E-04	6.0E-01	6.4E-01
-1.60E-04	-2.24E-01	-2.12E-01		-1.60E-04	6.0E-01	6.4E-01
-1.56E-04	-2.40E-01	-2.12E-01		-1.56E-04	5.6E-01	6.4E-01
-1.52E-04	-2.56E-01	-2.44E-01		-1.52E-04	6.0E-01	6.8E-01
-1.48E-04	-2.44E-01	-2.20E-01		-1.48E-04	5.6E-01	6.4E-01
-1.44E-04	-2.40E-01	-2.20E-01		-1.44E-04	5.6E-01	6.4E-01
-1.40E-04	-2.76E-01	-2.40E-01		-1.40E-04	5.6E-01	6.8E-01
-1.36E-04	-2.72E-01	-2.40E-01		-1.36E-04	5.6E-01	6.0E-01
-1.32E-04	-2.56E-01	-2.44E-01		-1.32E-04	5.6E-01	6.4E-01
-1.28E-04	-3.00E-01	-2.56E-01		-1.28E-04	6.0E-01	6.4E-01
-1.24E-04	-3.32E-01	-3.08E-01		-1.24E-04	5.6E-01	6.8E-01
-1.20E-04	-3.12E-01	-3.08E-01		-1.20E-04	6.0E-01	6.8E-01
-1.16E-04	-3.64E-01	-3.20E-01		-1.16E-04	5.6E-01	6.0E-01
-1.12E-04	-4.12E-01	-3.72E-01		-1.12E-04	5.2E-01	6.0E-01
-1.08E-04	-4.16E-01	-3.76E-01		-1.08E-04	6.0E-01	6.4E-01
-1.04E-04	-3.88E-01	-3.72E-01		-1.04E-04	5.6E-01	6.0E-01
-1.00E-04	-4.48E-01	-3.92E-01		-1.00E-04	5.6E-01	6.4E-01
-9.6E-05	-4.56E-01	-4.12E-01		-9.6E-05	5.6E-01	6.4E-01
-9.2E-05	-4.16E-01	-3.92E-01		-9.2E-05	5.2E-01	6.0E-01
-8.8E-05	-4.52E-01	-4.00E-01		-8.8E-05	6.0E-01	6.8E-01
-8.4E-05	-5.04E-01	-4.64E-01		-8.4E-05	5.2E-01	6.4E-01
-8.0E-05	-4.96E-01	-4.48E-01		-8.0E-05	5.6E-01	6.4E-01
-7.6E-05	-4.52E-01	-4.32E-01		-7.6E-05	6.0E-01	6.8E-01
-7.2E-05	-5.04E-01	-4.60E-01		-7.2E-05	5.6E-01	6.0E-01
-6.8E-05	-5.04E-01	-4.48E-01		-6.8E-05	5.6E-01	6.4E-01
-6.4E-05	-4.44E-01	-4.08E-01		-6.4E-05	6.0E-01	6.8E-01
-6.0E-05	-4.24E-01	-4.04E-01		-6.0E-05	5.6E-01	6.4E-01
-5.6E-05	-4.48E-01	-4.28E-01		-5.6E-05	6.0E-01	6.4E-01
-5.2E-05	-4.20E-01	-3.48E-01		-5.2E-05	5.6E-01	6.4E-01
-4.8E-05	-3.52E-01	-3.40E-01		-4.8E-05	5.2E-01	6.4E-01
-4.4E-05	-3.88E-01	-3.52E-01		-4.4E-05	5.6E-01	6.4E-01
-4.0E-05	-3.92E-01	-3.44E-01		-4.0E-05	5.6E-01	6.4E-01
-3.6E-05	-3.36E-01	-3.12E-01		-3.6E-05	5.6E-01	6.4E-01
-3.2E-05	-3.52E-01	-3.24E-01		-3.2E-05	5.2E-01	6.4E-01
-2.8E-05	-3.64E-01	-3.44E-01		-2.8E-05	5.6E-01	6.0E-01
-2.4E-05	-3.36E-01	-3.00E-01		-2.4E-05	6.0E-01	6.4E-01
-2.0E-05	-3.16E-01	-3.00E-01		-2.0E-05	5.6E-01	6.4E-01
-1.6E-05	-3.44E-01	-3.20E-01		-1.6E-05	5.6E-01	6.4E-01
-1.2E-05	-3.24E-01	-2.80E-01		-1.2E-05	5.6E-01	6.4E-01
-8.E-06	-2.76E-01	-2.68E-01		-8.E-06	6.0E-01	6.8E-01
-4.E-06	-2.96E-01	-2.72E-01		-4.E-06	5.2E-01	6.0E-01
0.E-06	-3.00E-01	-2.68E-01		0.E-06	4.8E-01	6.4E-01
4.E-06	-2.60E-01	-2.48E-01		4.E-06	5.6E-01	6.0E-01
8.E-06	-2.72E-01	-2.56E-01		8.E-06	5.6E-01	6.4E-01
1.2E-05	-2.88E-01	-2.64E-01		1.2E-05	5.6E-01	6.4E-01
1.6E-05	-2.56E-01	-2.24E-01		1.6E-05	5.6E-01	6.4E-01
2.0E-05	-2.24E-01	-2.16E-01		2.0E-05	5.6E-01	6.4E-01
2.4E-05	-2.40E-01	-2.28E-01		2.4E-05	6.0E-01	6.4E-01
2.8E-05	-2.36E-01	-2.04E-01		2.8E-05	5.2E-01	6.4E-01
3.2E-05	-1.96E-01	-1.88E-01		3.2E-05	5.6E-01	6.4E-01
3.6E-05	-2.08E-01	-1.92E-01		3.6E-05	5.2E-01	6.4E-01
4.0E-05	-2.08E-01	-1.84E-01		4.0E-05	5.6E-01	6.8E-01
4.4E-05	-1.88E-01	-1.68E-01		4.4E-05	5.6E-01	6.8E-01
4.8E-05	-1.76E-01	-1.68E-01		4.8E-05	5.6E-01	6.4E-01
5.2E-05	-1.88E-01	-1.76E-01		5.2E-05	5.6E-01	6.4E-01
5.6E-05	-1.80E-01	-1.56E-01		5.6E-05	6.0E-01	6.8E-01
6.0E-05	-1.56E-01	-1.52E-01		6.0E-05	5.6E-01	6.4E-01
6.4E-05	-1.68E-01	-1.56E-01		6.4E-05	5.2E-01	5.6E-01
6.8E-05	-1.72E-01	-1.48E-01		6.8E-05	5.6E-01	6.0E-01
7.2E-05	-1.44E-01	-1.36E-01		7.2E-05	5.6E-01	6.0E-01
7.6E-05	-1.48E-01	-1.40E-01		7.6E-05	6.0E-01	6.8E-01
8.0E-05	-1.48E-01	-1.36E-01		8.0E-05	5.2E-01	6.8E-01
8.4E-05	-1.32E-01	-1.20E-01		8.4E-05	6.0E-01	6.4E-01
8.8E-05	-1.24E-01	-1.24E-01		8.8E-05	5.6E-01	6.0E-01
9.2E-05	-1.32E-01	-1.24E-01		9.2E-05	5.2E-01	6.0E-01
9.6E-05	-1.20E-01	-1.04E-01		9.6E-05	5.6E-01	6.4E-01
9.96E-05	-1.08E-01	-1.00E-01		9.96E-05	5.6E-01	6.0E-01
1.04E-04	-1.08E-01	-1.00E-01		1.04E-04	5.6E-01	6.0E-01
1.08E-04	-1.12E-01	-9.6E-02		1.08E-04	5.2E-01	6.4E-01
1.12E-04	-9.6E-02	-8.8E-02		1.12E-04	5.6E-01	6.0E-01
1.16E-04	-9.6E-02	-8.0E-02		1.16E-04	5.6E-01	6.8E-01
1.20E-04	-1.04E-01	-9.2E-02		1.20E-04	5.2E-01	6.4E-01
1.24E-04	-9.2E-02	-8.4E-02		1.24E-04	5.6E-01	6.4E-01
1.28E-04	-9.2E-02	-8.0E-02		1.28E-04	6.0E-01	6.0E-01
1.32E-04	-9.2E-02	-8.4E-02		1.32E-04	5.6E-01	6.4E-01
1.36E-04	-8.4E-02	-7.6E-02		1.36E-04	5.6E-01	6.8E-01
1.40E-04	-7.6E-02	-7.2E-02		1.40E-04	6.0E-01	6.4E-01
1.44E-04	-8.0E-02	-7.2E-02		1.44E-04	6.0E-01	6.4E-01
1.48E-04	-7.6E-02	-6.8E-02		1.48E-04	5.6E-01	6.0E-01
1.52E-04	-6.8E-02	-5.6E-02		1.52E-04	5.6E-01	6.8E-01
1.56E-04	-6.4E-02	-6.0E-02		1.56E-04	5.6E-01	6.8E-01
1.60E-04	-6.4E-02	-5.6E-02		1.60E-04	6.0E-01	6.4E-01
1.64E-04	-6.4E-02	-5.6E-02		1.64E-04	5.6E-01	6.4E-01
1.68E-04	-6.0E-02	-5.2E-02		1.68E-04	5.6E-01	6.4E-01
1.72E-04	-6.0E-02	-5.6E-02		1.72E-04	5.2E-01	6.0E-01
1.76E-04	-5.6E-02	-5.2E-02		1.76E-04	6.0E-01	6.4E-01
1.80E-04	-5.6E-02	-5.2E-02		1.80E-04	5.6E-01	6.0E-01
1.84E-04	-5.6E-02	-5.2E-02		1.84E-04	5.2E-01	6.4E-01
1.88E-04	-6.0E-02	-5.2E-02		1.88E-04	6.0E-01	6.8E-01
1.92E-04	-5.2E-02	-4.8E-02		1.92E-04	5.6E-01	6.0E-01
1.96E-04	-5.6E-02	-4.8E-02		1.96E-04	6.0E-01	6.4E-01
2.00E-04	-5.2E-02	-4.4E-02		2.00E-04	4.8E-01	6.4E-01
2.04E-04	-4.8E-02	-3.6E-02		2.04E-04	6.0E-01	6.8E-01
2.08E-04	-5.2E-02	-4.0E-02		2.08E-04	5.2E-01	6.0E-01
2.12E-04	-4.8E-02	-4.0E-02		2.12E-04	5.6E-01	6.0E-01
2.16E-04	-4.4E-02	-2.8E-02		2.16E-04	5.6E-01	6.0E-01
2.20E-04	-4.0E-02	-3.6E-02		2.20E-04	5.6E-01	6.0E-01
2.24E-04	-4.4E-02	-3.2E-02		2.24E-04	6.0E-01	7.2E-01
2.28E-04	-4.0E-02	-3.6E-02		2.28E-04	5.6E-01	6.4E-01
2.32E-04	-4.4E-02	-3.6E-02		2.32E-04	6.0E-01	6.4E-01
2.36E-04	-3.6E-02	-3.2E-02		2.36E-04	5.6E-01	6.4E-01
2.40E-04	-3.2E-02	-3.2E-02		2.40E-04	5.6E-01	6.8E-01
2.44E-04	-3.6E-02	-3.2E-02		2.44E-04	6.0E-01	6.8E-01
2.48E-04	-4.4E-02	-3.6E-02		2.48E-04	6.0E-01	6.4E-01
2.52E-04	-4.0E-02	-3.2E-02		2.52E-04	5.6E-01	6.4E-01
2.56E-04	-3.6E-02	-3.2E-02		2.56E-04	6.0E-01	7.2E-01
2.60E-04	-4.0E-02	-3.2E-02		2.60E-04	5.2E-01	6.4E-01
2.64E-04	-4.0E-02	-2.8E-02		2.64E-04	6.0E-01	6.8E-01
2.68E-04	-3.6E-02	-2.8E-02		2.68E-04	5.6E-01	6.0E-01
2.72E-04	-4.4E-02	-3.6E-02		2.72E-04	5.6E-01	6.4E-01
2.76E-04	-4.0E-02	-3.6E-02		2.76E-04	5.2E-01	5.6E-01
2.80E-04	-4.0E-02	-3.6E-02		2.80E-04	5.6E-01	6.0E-01
2.84E-04	-4.0E-02	-2.8E-02		2.84E-04	5.2E-01	6.0E-01
2.88E-04	-4.0E-02	-3.6E-02		2.88E-04	6.0E-01	6.4E-01
2.92E-04	-4.0E-02	-3.6E-02		2.92E-04	5.2E-01	6.0E-01
2.96E-04	-4.0E-02	-3.6E-02		2.96E-04	5.2E-01	6.4E-01
3.00E-04	-4.0E-02	-3.2E-02		3.00E-04	5.6E-01	6.4E-01
3.04E-04	-4.4E-02	-3.2E-02		3.04E-04	5.2E-01	6.4E-01
3.08E-04	-4.0E-02	-2.8E-02		3.08E-04	5.6E-01	6.4E-01
3.12E-04	-3.6E-02	-2.8E-02		3.12E-04	5.6E-01	5.6E-01
3.16E-04	-3.6E-02	-2.8E-02		3.16E-04	5.2E-01	6.0E-01
3.20E-04	-3.2E-02	-2.4E-02		3.20E-04	6.0E-01	6.8E-01
3.24E-04	-3.2E-02	-2.0E-02		3.24E-04	5.2E-01	6.0E-01
3.28E-04	-2.8E-02	-2.0E-02		3.28E-04	5.6E-01	6.4E-01
3.32E-04	-2.8E-02	-2.4E-02		3.32E-04	5.6E-01	6.4E-01
3.36E-04	-3.2E-02	-2.4E-02		3.36E-04	5.2E-01	6.4E-01
3.40E-04	-2.8E-02	-2.4E-02		3.40E-04	5.2E-01	5.6E-01
3.44E-04	-2.8E-02	-2.4E-02		3.44E-04	6.0E-01	6.4E-01
3.48E-04	-2.8E-02	-2.4E-02		3.48E-04	5.6E-01	6.4E-01
3.52E-04	-2.8E-02	-2.0E-02		3.52E-04	6.0E-01	6.8E-01
3.56E-04	-2.8E-02	-2.4E-02		3.56E-04	5.6E-01	6.4E-01
3.60E-04	-3.6E-02	-2.4E-02		3.60E-04	5.6E-01	5.6E-01
3.64E-04	-2.8E-02	-2.4E-02		3.64E-04	6.0E-01	6.8E-01
3.68E-04	-3.2E-02	-2.8E-02		3.68E-04	5.6E-01	6.4E-01
3.72E-04	-2.8E-02	-2.4E-02		3.72E-04	6.0E-01	6.4E-01
3.76E-04	-3.2E-02	-2.4E-02		3.76E-04	5.6E-01	6.0E-01
3.80E-04	-3.2E-02	-2.8E-02		3.80E-04	6.0E-01	6.8E-01
3.84E-04	-2.4E-02	-1.6E-02		3.84E-04	5.2E-01	6.0E-01
3.88E-04	-2.8E-02	-2.4E-02		3.88E-04	5.2E-01	6.0E-01
3.92E-04	-3.2E-02	-2.4E-02		3.92E-04	6.0E-01	6.4E-01
3.96E-04	-3.2E-02	-2.4E-02		3.96E-04	5.6E-01	6.4E-01
4.00E-04	-3.2E-02	-2.8E-02		4.00E-04	6.0E-01	6.4E-01
4.04E-04	-2.8E-02	-2.4E-02		4.04E-04	6.0E-01	6.4E-01
4.08E-04	-2.8E-02	-2.4E-02		4.08E-04	5.6E-01	6.0E-01
4.12E-04	-3.2E-02	-2.0E-02		4.12E-04	5.2E-01	6.8E-01
4.16E-04	-3.2E-02	-2.0E-02		4.16E-04	4.8E-01	6.0E-01
4.20E-04	-2.4E-02	-2.0E-02		4.20E-04	5.6E-01	6.0E-01
4.24E-04	-3.2E-02	-2.4E-02		4.24E-04	5.2E-01	5.6E-01
4.28E-04	-3.2E-02	-2.4E-02		4.28E-04	5.6E-01	6.4E-01
4.32E-04	-2.8E-02	-2.4E-02		4.32E-04	5.6E-01	6.4E-01
4.36E-04	-3.2E-02	-2.0E-02		4.36E-04	5.6E-01	6.4E-01
4.40E-04	-3.2E-02	-2.4E-02		4.40E-04	6.0E-01	6.4E-01
4.44E-04	-2.8E-02	-2.0E-02		4.44E-04	5.6E-01	6.8E-01
4.48E-04	-2.8E-02	-2.0E-02		4.48E-04	5.2E-01	6.0E-01
4.52E-04	-3.2E-02	-2.8E-02		4.52E-04	5.6E-01	6.0E-01
4.56E-04	-2.8E-02	-2.4E-02		4.56E-04	5.2E-01	6.0E-01
4.60E-04	-2.8E-02	-2.8E-02		4.60E-04	5.2E-01	6.8E-01
4.64E-04	-3.6E-02	-2.8E-02		4.64E-04	5.6E-01	6.0E-01
4.68E-04	-2.4E-02	-2.0E-02		4.68E-04	5.6E-01	6.4E-01
4.72E-04	-2.8E-02	-2.4E-02		4.72E-04	6.0E-01	6.8E-01
4.76E-04	-3.2E-02	-2.4E-02		4.76E-04	5.6E-01	6.4E-01
4.80E-04	-2.8E-02	-2.0E-02		4.80E-04	6.0E-01	6.8E-01
4.84E-04	-2.4E-02	-2.4E-02		4.84E-04	5.6E-01	6.0E-01
4.88E-04	-3.6E-02	-2.4E-02		4.88E-04	5.2E-01	6.0E-01
4.92E-04	-2.8E-02	-2.0E-02		4.92E-04	4.8E-01	6.0E-01
4.96E-04	-3.2E-02	-2.4E-02		4.96E-04	5.6E-01	6.0E-01
5.00E-04	-3.2E-02	-2.4E-02		5.00E-04	5.2E-01	5.6E-01
5.04E-04	-2.8E-02	-2.0E-02		5.04E-04	5.6E-01	6.0E-01
5.08E-04	-2.8E-02	-2.4E-02		5.08E-04	5.6E-01	6.4E-01
5.12E-04	-3.2E-02	-2.4E-02		5.12E-04	5.6E-01	6.0E-01
5.16E-04	-2.8E-02	-2.0E-02		5.16E-04	5.6E-01	6.0E-01
5.20E-04	-3.2E-02	-2.8E-02		5.20E-04	5.6E-01	6.4E-01
5.24E-04	-2.8E-02	-2.4E-02		5.24E-04	5.6E-01	6.4E-01
5.28E-04	-2.8E-02	-2.0E-02		5.28E-04	5.6E-01	6.0E-01
5.32E-04	-2.8E-02	-2.4E-02		5.32E-04	5.2E-01	6.0E-01
5.36E-04	-2.8E-02	-2.4E-02		5.36E-04	5.6E-01	6.4E-01
5.40E-04	-2.4E-02	-2.0E-02		5.40E-04	5.2E-01	6.0E-01
5.44E-04	-3.2E-02	-2.4E-02		5.44E-04	6.0E-01	6.0E-01
5.48E-04	-2.8E-02	-2.0E-02		5.48E-04	5.6E-01	6.0E-01
5.52E-04	-3.2E-02	-2.0E-02		5.52E-04	5.2E-01	6.4E-01
5.56E-04	-3.2E-02	-2.0E-02		5.56E-04	5.6E-01	6.0E-01
5.60E-04	-2.8E-02	-1.6E-02		5.60E-04	5.2E-01	6.0E-01
5.64E-04	-2.4E-02	-2.0E-02		5.64E-04	5.6E-01	6.0E-01
5.68E-04	-2.4E-02	-2.0E-02		5.68E-04	4.8E-01	6.0E-01
5.72E-04	-2.8E-02	-2.0E-02		5.72E-04	5.6E-01	6.4E-01
5.76E-04	-2.8E-02	-2.0E-02		5.76E-04	5.2E-01	5.6E-01
5.80E-04	-3.2E-02	-2.8E-02		5.80E-04	5.6E-01	6.4E-01
