"Title        "	"Input A"	 		"Title        "	"Input B"	 
-1.455E-03	-4.4E-02	-3.2E-02		-1.455E-03	5.6E-01	6.8E-01
-1.447E-03	-4.4E-02	-3.6E-02		-1.447E-03	5.2E-01	6.4E-01
-1.439E-03	-5.2E-02	-3.6E-02		-1.439E-03	6.0E-01	6.8E-01
-1.431E-03	-4.8E-02	-3.6E-02		-1.431E-03	5.6E-01	6.8E-01
-1.423E-03	-4.4E-02	-3.2E-02		-1.423E-03	5.6E-01	6.4E-01
-1.415E-03	-4.4E-02	-3.6E-02		-1.415E-03	5.2E-01	6.4E-01
-1.407E-03	-4.8E-02	-3.6E-02		-1.407E-03	6.0E-01	6.4E-01
-1.399E-03	-5.2E-02	-4.0E-02		-1.399E-03	5.6E-01	6.4E-01
-1.391E-03	-4.8E-02	-4.4E-02		-1.391E-03	5.6E-01	6.8E-01
-1.383E-03	-5.6E-02	-4.4E-02		-1.383E-03	5.2E-01	6.4E-01
-1.375E-03	-5.6E-02	-4.4E-02		-1.375E-03	6.0E-01	6.8E-01
-1.367E-03	-5.2E-02	-4.4E-02		-1.367E-03	4.8E-01	6.4E-01
-1.359E-03	-5.6E-02	-4.4E-02		-1.359E-03	5.6E-01	6.4E-01
-1.351E-03	-6.4E-02	-4.8E-02		-1.351E-03	5.6E-01	6.4E-01
-1.343E-03	-6.0E-02	-5.2E-02		-1.343E-03	5.6E-01	6.0E-01
-1.335E-03	-6.4E-02	-5.2E-02		-1.335E-03	5.2E-01	6.4E-01
-1.327E-03	-6.4E-02	-5.6E-02		-1.327E-03	5.6E-01	6.8E-01
-1.319E-03	-6.8E-02	-6.0E-02		-1.319E-03	5.2E-01	6.0E-01
-1.311E-03	-7.2E-02	-6.0E-02		-1.311E-03	5.6E-01	6.4E-01
-1.303E-03	-7.6E-02	-6.4E-02		-1.303E-03	5.6E-01	6.4E-01
-1.295E-03	-8.8E-02	-6.8E-02		-1.295E-03	5.2E-01	6.4E-01
-1.287E-03	-9.2E-02	-7.6E-02		-1.287E-03	5.2E-01	6.0E-01
-1.279E-03	-8.8E-02	-7.6E-02		-1.279E-03	6.0E-01	6.4E-01
-1.271E-03	-9.6E-02	-8.0E-02		-1.271E-03	4.8E-01	6.0E-01
-1.263E-03	-1.16E-01	-9.6E-02		-1.263E-03	5.6E-01	6.4E-01
-1.255E-03	-1.28E-01	-1.08E-01		-1.255E-03	4.8E-01	6.8E-01
-1.247E-03	-1.20E-01	-1.08E-01		-1.247E-03	4.4E-01	6.0E-01
-1.239E-03	-1.32E-01	-1.16E-01		-1.239E-03	5.6E-01	6.4E-01
-1.231E-03	-1.56E-01	-1.32E-01		-1.231E-03	5.6E-01	6.4E-01
-1.223E-03	-1.52E-01	-1.28E-01		-1.223E-03	5.6E-01	6.4E-01
-1.215E-03	-1.60E-01	-1.40E-01		-1.215E-03	5.2E-01	6.4E-01
-1.207E-03	-1.92E-01	-1.60E-01		-1.207E-03	5.6E-01	6.4E-01
-1.199E-03	-2.00E-01	-1.76E-01		-1.199E-03	5.6E-01	6.4E-01
-1.191E-03	-1.84E-01	-1.68E-01		-1.191E-03	5.6E-01	6.4E-01
-1.183E-03	-2.08E-01	-1.72E-01		-1.183E-03	5.6E-01	6.4E-01
-1.175E-03	-2.40E-01	-2.12E-01		-1.175E-03	5.2E-01	6.4E-01
-1.167E-03	-2.32E-01	-2.04E-01		-1.167E-03	5.2E-01	6.0E-01
-1.159E-03	-2.28E-01	-2.08E-01		-1.159E-03	5.2E-01	6.0E-01
-1.151E-03	-2.64E-01	-2.24E-01		-1.151E-03	5.6E-01	6.4E-01
-1.143E-03	-2.72E-01	-2.36E-01		-1.143E-03	6.0E-01	6.4E-01
-1.135E-03	-2.32E-01	-2.20E-01		-1.135E-03	4.8E-01	6.0E-01
-1.127E-03	-2.72E-01	-2.32E-01		-1.127E-03	5.6E-01	6.8E-01
-1.119E-03	-3.08E-01	-2.76E-01		-1.119E-03	5.2E-01	6.4E-01
-1.111E-03	-2.96E-01	-2.60E-01		-1.111E-03	5.6E-01	6.4E-01
-1.103E-03	-3.20E-01	-2.72E-01		-1.103E-03	4.8E-01	6.0E-01
-1.095E-03	-3.96E-01	-3.24E-01		-1.095E-03	5.6E-01	6.4E-01
-1.087E-03	-4.32E-01	-3.96E-01		-1.087E-03	4.8E-01	6.4E-01
-1.079E-03	-3.96E-01	-3.84E-01		-1.079E-03	5.2E-01	6.0E-01
-1.071E-03	-4.44E-01	-3.92E-01		-1.071E-03	4.8E-01	6.0E-01
-1.063E-03	-5.24E-01	-4.52E-01		-1.063E-03	5.6E-01	6.8E-01
-1.055E-03	-5.28E-01	-4.44E-01		-1.055E-03	5.2E-01	6.4E-01
-1.047E-03	-4.68E-01	-4.36E-01		-1.047E-03	5.6E-01	6.4E-01
-1.039E-03	-5.20E-01	-4.72E-01		-1.039E-03	5.2E-01	6.0E-01
-1.031E-03	-5.40E-01	-4.80E-01		-1.031E-03	5.6E-01	6.8E-01
-1.023E-03	-4.68E-01	-4.04E-01		-1.023E-03	5.2E-01	6.4E-01
-1.015E-03	-4.28E-01	-4.04E-01		-1.015E-03	5.6E-01	6.4E-01
-1.007E-03	-4.56E-01	-4.32E-01		-1.007E-03	5.6E-01	6.4E-01
-9.99E-04	-4.24E-01	-3.36E-01		-9.99E-04	5.2E-01	6.0E-01
-9.91E-04	-3.56E-01	-3.28E-01		-9.91E-04	6.0E-01	6.4E-01
-9.83E-04	-4.00E-01	-3.56E-01		-9.83E-04	5.2E-01	6.4E-01
-9.75E-04	-3.96E-01	-3.12E-01		-9.75E-04	5.6E-01	6.8E-01
-9.67E-04	-3.08E-01	-2.88E-01		-9.67E-04	5.2E-01	6.4E-01
-9.59E-04	-3.16E-01	-2.96E-01		-9.59E-04	5.6E-01	6.4E-01
-9.51E-04	-3.24E-01	-3.04E-01		-9.51E-04	5.2E-01	6.4E-01
-9.43E-04	-2.96E-01	-2.52E-01		-9.43E-04	5.6E-01	6.8E-01
-9.35E-04	-2.64E-01	-2.52E-01		-9.35E-04	5.6E-01	6.4E-01
-9.27E-04	-2.84E-01	-2.68E-01		-9.27E-04	5.2E-01	6.0E-01
-9.19E-04	-2.76E-01	-2.24E-01		-9.19E-04	5.6E-01	6.8E-01
-9.11E-04	-2.28E-01	-2.04E-01		-9.11E-04	5.6E-01	6.4E-01
-9.03E-04	-2.20E-01	-2.08E-01		-9.03E-04	5.2E-01	6.4E-01
-8.95E-04	-2.24E-01	-2.04E-01		-8.95E-04	5.6E-01	6.4E-01
-8.87E-04	-2.00E-01	-1.64E-01		-8.87E-04	5.6E-01	6.4E-01
-8.79E-04	-1.80E-01	-1.68E-01		-8.79E-04	5.6E-01	6.8E-01
-8.71E-04	-1.92E-01	-1.72E-01		-8.71E-04	5.2E-01	6.4E-01
-8.63E-04	-1.92E-01	-1.52E-01		-8.63E-04	5.2E-01	6.4E-01
-8.55E-04	-1.52E-01	-1.44E-01		-8.55E-04	5.2E-01	6.4E-01
-8.47E-04	-1.52E-01	-1.40E-01		-8.47E-04	5.6E-01	6.4E-01
-8.39E-04	-1.56E-01	-1.32E-01		-8.39E-04	5.6E-01	6.8E-01
-8.31E-04	-1.24E-01	-1.04E-01		-8.31E-04	5.2E-01	6.8E-01
-8.23E-04	-1.12E-01	-1.00E-01		-8.23E-04	6.0E-01	7.2E-01
-8.15E-04	-1.16E-01	-1.04E-01		-8.15E-04	4.8E-01	6.4E-01
-8.07E-04	-1.12E-01	-9.2E-02		-8.07E-04	5.6E-01	6.8E-01
-7.99E-04	-9.6E-02	-8.4E-02		-7.99E-04	5.2E-01	6.0E-01
-7.91E-04	-1.00E-01	-8.4E-02		-7.91E-04	4.8E-01	5.6E-01
-7.83E-04	-1.00E-01	-8.0E-02		-7.83E-04	5.6E-01	6.4E-01
-7.75E-04	-9.2E-02	-8.0E-02		-7.75E-04	5.6E-01	6.4E-01
-7.67E-04	-8.4E-02	-8.0E-02		-7.67E-04	5.2E-01	6.4E-01
-7.59E-04	-8.4E-02	-7.6E-02		-7.59E-04	5.6E-01	6.4E-01
-7.51E-04	-6.8E-02	-6.0E-02		-7.51E-04	5.2E-01	6.4E-01
-7.43E-04	-6.4E-02	-5.6E-02		-7.43E-04	5.6E-01	6.4E-01
-7.35E-04	-6.4E-02	-5.6E-02		-7.35E-04	5.2E-01	6.4E-01
-7.27E-04	-6.4E-02	-5.2E-02		-7.27E-04	5.2E-01	6.0E-01
-7.19E-04	-6.0E-02	-5.2E-02		-7.19E-04	5.6E-01	6.4E-01
-7.11E-04	-6.4E-02	-5.2E-02		-7.11E-04	5.2E-01	6.4E-01
-7.03E-04	-6.0E-02	-5.2E-02		-7.03E-04	5.6E-01	6.4E-01
-6.95E-04	-5.2E-02	-4.0E-02		-6.95E-04	6.0E-01	7.2E-01
-6.87E-04	-4.8E-02	-4.0E-02		-6.87E-04	6.0E-01	6.8E-01
-6.79E-04	-5.2E-02	-4.0E-02		-6.79E-04	6.0E-01	6.4E-01
-6.71E-04	-4.4E-02	-3.6E-02		-6.71E-04	4.8E-01	6.0E-01
-6.63E-04	-4.0E-02	-3.2E-02		-6.63E-04	5.2E-01	6.0E-01
-6.55E-04	-4.4E-02	-3.2E-02		-6.55E-04	5.2E-01	6.8E-01
-6.47E-04	-4.4E-02	-3.2E-02		-6.47E-04	5.6E-01	6.4E-01
-6.39E-04	-4.0E-02	-3.2E-02		-6.39E-04	4.8E-01	6.0E-01
-6.31E-04	-4.0E-02	-3.2E-02		-6.31E-04	5.6E-01	6.0E-01
-6.23E-04	-4.0E-02	-3.6E-02		-6.23E-04	4.4E-01	6.0E-01
-6.15E-04	-4.4E-02	-3.6E-02		-6.15E-04	5.6E-01	6.4E-01
-6.07E-04	-3.6E-02	-2.8E-02		-6.07E-04	5.2E-01	6.0E-01
-5.99E-04	-4.0E-02	-3.2E-02		-5.99E-04	5.2E-01	6.8E-01
-5.91E-04	-4.0E-02	-2.8E-02		-5.91E-04	5.2E-01	6.0E-01
-5.83E-04	-4.4E-02	-3.2E-02		-5.83E-04	5.2E-01	6.4E-01
-5.75E-04	-4.4E-02	-3.2E-02		-5.75E-04	5.2E-01	6.4E-01
-5.67E-04	-4.8E-02	-3.6E-02		-5.67E-04	5.2E-01	6.4E-01
-5.59E-04	-3.6E-02	-2.8E-02		-5.59E-04	5.2E-01	6.0E-01
-5.51E-04	-4.0E-02	-3.2E-02		-5.51E-04	5.2E-01	6.4E-01
-5.43E-04	-3.6E-02	-2.8E-02		-5.43E-04	5.2E-01	6.4E-01
-5.35E-04	-3.6E-02	-2.8E-02		-5.35E-04	5.2E-01	6.0E-01
-5.27E-04	-3.2E-02	-2.0E-02		-5.27E-04	5.2E-01	6.0E-01
-5.19E-04	-3.2E-02	-2.4E-02		-5.19E-04	5.6E-01	6.4E-01
-5.11E-04	-3.2E-02	-2.0E-02		-5.11E-04	4.8E-01	6.0E-01
-5.03E-04	-3.2E-02	-2.4E-02		-5.03E-04	5.2E-01	6.4E-01
-4.95E-04	-2.8E-02	-2.0E-02		-4.95E-04	5.2E-01	6.0E-01
-4.87E-04	-2.8E-02	-2.4E-02		-4.87E-04	5.2E-01	6.0E-01
-4.79E-04	-3.6E-02	-2.8E-02		-4.79E-04	5.6E-01	6.4E-01
-4.71E-04	-3.6E-02	-2.0E-02		-4.71E-04	5.2E-01	6.0E-01
-4.63E-04	-3.6E-02	-2.4E-02		-4.63E-04	4.8E-01	5.6E-01
-4.55E-04	-3.2E-02	-2.0E-02		-4.55E-04	4.4E-01	6.4E-01
-4.47E-04	-2.8E-02	-2.0E-02		-4.47E-04	5.6E-01	6.4E-01
-4.39E-04	-3.2E-02	-2.4E-02		-4.39E-04	5.6E-01	6.4E-01
-4.31E-04	-3.2E-02	-2.4E-02		-4.31E-04	5.2E-01	6.0E-01
-4.23E-04	-3.6E-02	-2.4E-02		-4.23E-04	4.8E-01	6.0E-01
-4.15E-04	-3.2E-02	-2.0E-02		-4.15E-04	5.2E-01	6.4E-01
-4.07E-04	-3.2E-02	-2.0E-02		-4.07E-04	5.6E-01	6.0E-01
-3.99E-04	-3.2E-02	-2.4E-02		-3.99E-04	5.2E-01	6.0E-01
-3.91E-04	-3.6E-02	-2.4E-02		-3.91E-04	5.6E-01	6.0E-01
-3.83E-04	-3.2E-02	-1.6E-02		-3.83E-04	5.2E-01	6.4E-01
-3.75E-04	-3.2E-02	-2.0E-02		-3.75E-04	5.2E-01	6.4E-01
-3.67E-04	-3.2E-02	-2.4E-02		-3.67E-04	5.6E-01	6.4E-01
-3.59E-04	-3.2E-02	-2.4E-02		-3.59E-04	4.8E-01	6.0E-01
-3.51E-04	-2.8E-02	-2.0E-02		-3.51E-04	5.2E-01	6.0E-01
-3.43E-04	-3.2E-02	-2.4E-02		-3.43E-04	5.2E-01	6.0E-01
-3.35E-04	-3.2E-02	-2.0E-02		-3.35E-04	5.2E-01	6.4E-01
-3.27E-04	-2.4E-02	-1.6E-02		-3.27E-04	5.2E-01	6.4E-01
-3.19E-04	-2.8E-02	-2.0E-02		-3.19E-04	4.8E-01	6.4E-01
-3.11E-04	-2.8E-02	-2.0E-02		-3.11E-04	5.2E-01	6.0E-01
-3.03E-04	-3.2E-02	-2.4E-02		-3.03E-04	5.2E-01	6.4E-01
-2.95E-04	-3.2E-02	-2.4E-02		-2.95E-04	4.8E-01	6.0E-01
-2.87E-04	-2.8E-02	-1.6E-02		-2.87E-04	4.4E-01	6.0E-01
-2.79E-04	-3.2E-02	-2.0E-02		-2.79E-04	5.2E-01	6.0E-01
-2.71E-04	-3.2E-02	-2.4E-02		-2.71E-04	5.2E-01	6.4E-01
-2.63E-04	-2.8E-02	-1.6E-02		-2.63E-04	4.8E-01	6.0E-01
-2.55E-04	-2.8E-02	-2.4E-02		-2.55E-04	4.8E-01	5.6E-01
-2.47E-04	-3.2E-02	-2.0E-02		-2.47E-04	5.2E-01	6.0E-01
-2.39E-04	-3.2E-02	-2.4E-02		-2.39E-04	4.8E-01	6.4E-01
-2.31E-04	-3.2E-02	-2.4E-02		-2.31E-04	5.6E-01	6.0E-01
-2.23E-04	-2.8E-02	-2.4E-02		-2.23E-04	4.8E-01	6.0E-01
-2.15E-04	-2.8E-02	-2.0E-02		-2.15E-04	5.6E-01	6.0E-01
-2.07E-04	-3.2E-02	-2.4E-02		-2.07E-04	5.2E-01	6.4E-01
-1.99E-04	-2.8E-02	-2.0E-02		-1.99E-04	5.6E-01	6.4E-01
-1.91E-04	-3.2E-02	-2.0E-02		-1.91E-04	5.2E-01	6.0E-01
-1.83E-04	-3.2E-02	-1.6E-02		-1.83E-04	5.6E-01	6.4E-01
-1.75E-04	-2.4E-02	-2.0E-02		-1.75E-04	5.2E-01	6.0E-01
-1.67E-04	-2.8E-02	-2.0E-02		-1.67E-04	4.8E-01	6.0E-01
-1.59E-04	-3.2E-02	-2.4E-02		-1.59E-04	4.4E-01	6.0E-01
-1.51E-04	-2.8E-02	-2.0E-02		-1.51E-04	5.2E-01	6.0E-01
-1.43E-04	-3.2E-02	-2.4E-02		-1.43E-04	4.0E-01	6.0E-01
-1.35E-04	-3.6E-02	-2.0E-02		-1.35E-04	4.8E-01	6.0E-01
-1.27E-04	-2.8E-02	-2.0E-02		-1.27E-04	5.6E-01	6.4E-01
-1.19E-04	-2.8E-02	-2.0E-02		-1.19E-04	5.2E-01	6.0E-01
-1.11E-04	-3.2E-02	-2.0E-02		-1.11E-04	5.2E-01	6.4E-01
-1.03E-04	-2.8E-02	-2.0E-02		-1.03E-04	5.2E-01	6.0E-01
-9.5E-05	-2.8E-02	-2.0E-02		-9.5E-05	5.2E-01	6.0E-01
-8.7E-05	-3.2E-02	-2.0E-02		-8.7E-05	5.2E-01	6.4E-01
-7.9E-05	-2.8E-02	-1.6E-02		-7.9E-05	5.2E-01	6.4E-01
-7.1E-05	-2.8E-02	-2.0E-02		-7.1E-05	5.2E-01	6.0E-01
-6.3E-05	-3.2E-02	-2.4E-02		-6.3E-05	4.8E-01	6.4E-01
-5.5E-05	-2.8E-02	-2.4E-02		-5.5E-05	4.8E-01	5.6E-01
-4.7E-05	-2.8E-02	-2.0E-02		-4.7E-05	4.8E-01	6.0E-01
-3.9E-05	-2.4E-02	-2.0E-02		-3.9E-05	5.6E-01	6.0E-01
-3.1E-05	-3.2E-02	-2.0E-02		-3.1E-05	4.8E-01	6.0E-01
-2.3E-05	-2.4E-02	-1.6E-02		-2.3E-05	5.2E-01	6.0E-01
-1.5E-05	-2.8E-02	-1.6E-02		-1.5E-05	4.4E-01	6.4E-01
-7.E-06	-3.2E-02	-2.0E-02		-7.E-06	4.8E-01	5.6E-01
8.E-07	-2.8E-02	-2.0E-02		8.E-07	5.2E-01	5.6E-01
9.E-06	-2.4E-02	-1.6E-02		9.E-06	5.2E-01	5.6E-01
1.7E-05	-2.0E-02	-1.2E-02		1.7E-05	5.2E-01	6.0E-01
2.5E-05	-2.4E-02	-2.0E-02		2.5E-05	4.8E-01	5.6E-01
3.3E-05	-3.2E-02	-2.4E-02		3.3E-05	5.2E-01	6.4E-01
4.1E-05	-2.8E-02	-2.0E-02		4.1E-05	5.2E-01	6.0E-01
4.9E-05	-2.8E-02	-2.0E-02		4.9E-05	4.8E-01	5.6E-01
5.7E-05	-2.8E-02	-2.0E-02		5.7E-05	5.2E-01	6.4E-01
6.5E-05	-2.4E-02	-1.6E-02		6.5E-05	5.6E-01	6.0E-01
7.3E-05	-2.8E-02	-2.4E-02		7.3E-05	4.8E-01	6.0E-01
8.1E-05	-3.2E-02	-2.0E-02		8.1E-05	5.6E-01	6.0E-01
8.9E-05	-3.2E-02	-2.0E-02		8.9E-05	4.4E-01	5.6E-01
9.7E-05	-2.8E-02	-2.0E-02		9.7E-05	5.2E-01	6.0E-01
1.05E-04	-3.2E-02	-2.0E-02		1.05E-04	5.2E-01	6.0E-01
1.13E-04	-2.8E-02	-1.6E-02		1.13E-04	5.6E-01	6.0E-01
1.21E-04	-2.8E-02	-2.0E-02		1.21E-04	4.8E-01	6.4E-01
1.29E-04	-2.8E-02	-2.0E-02		1.29E-04	5.2E-01	5.6E-01
1.37E-04	-3.2E-02	-2.0E-02		1.37E-04	5.2E-01	6.0E-01
1.45E-04	-3.2E-02	-2.0E-02		1.45E-04	5.2E-01	6.4E-01
1.53E-04	-2.8E-02	-2.0E-02		1.53E-04	4.8E-01	6.4E-01
1.61E-04	-2.8E-02	-2.0E-02		1.61E-04	4.4E-01	5.6E-01
1.69E-04	-2.8E-02	-2.0E-02		1.69E-04	4.8E-01	6.4E-01
1.77E-04	-3.6E-02	-2.8E-02		1.77E-04	5.2E-01	6.4E-01
1.85E-04	-2.8E-02	-2.0E-02		1.85E-04	5.2E-01	6.0E-01
1.93E-04	-2.8E-02	-2.0E-02		1.93E-04	4.8E-01	6.0E-01
2.01E-04	-2.8E-02	-2.0E-02		2.01E-04	4.8E-01	6.0E-01
2.09E-04	-2.4E-02	-1.6E-02		2.09E-04	5.2E-01	6.0E-01
2.17E-04	-2.8E-02	-2.0E-02		2.17E-04	4.8E-01	6.4E-01
2.25E-04	-2.8E-02	-2.0E-02		2.25E-04	5.2E-01	6.4E-01
2.33E-04	-3.2E-02	-2.4E-02		2.33E-04	5.2E-01	6.4E-01
2.41E-04	-3.2E-02	-2.4E-02		2.41E-04	5.2E-01	6.0E-01
2.49E-04	-2.8E-02	-2.0E-02		2.49E-04	5.2E-01	6.0E-01
2.57E-04	-3.2E-02	-2.0E-02		2.57E-04	4.8E-01	6.0E-01
2.65E-04	-2.8E-02	-2.4E-02		2.65E-04	4.8E-01	6.0E-01
2.73E-04	-3.2E-02	-2.4E-02		2.73E-04	5.2E-01	5.6E-01
2.81E-04	-2.8E-02	-2.0E-02		2.81E-04	5.2E-01	6.4E-01
2.89E-04	-2.8E-02	-2.0E-02		2.89E-04	5.2E-01	6.0E-01
2.97E-04	-2.4E-02	-1.2E-02		2.97E-04	4.8E-01	5.6E-01
3.05E-04	-3.2E-02	-2.0E-02		3.05E-04	5.2E-01	6.0E-01
3.13E-04	-2.8E-02	-2.0E-02		3.13E-04	4.4E-01	5.6E-01
3.21E-04	-3.2E-02	-2.4E-02		3.21E-04	4.4E-01	5.6E-01
3.29E-04	-3.2E-02	-2.4E-02		3.29E-04	5.6E-01	6.8E-01
3.37E-04	-3.6E-02	-2.4E-02		3.37E-04	4.8E-01	5.6E-01
3.45E-04	-3.2E-02	-2.4E-02		3.45E-04	5.2E-01	6.0E-01
3.53E-04	-3.2E-02	-2.0E-02		3.53E-04	5.2E-01	6.4E-01
3.61E-04	-3.2E-02	-2.0E-02		3.61E-04	4.8E-01	6.0E-01
3.69E-04	-2.4E-02	-1.6E-02		3.69E-04	5.2E-01	6.4E-01
3.77E-04	-3.2E-02	-2.4E-02		3.77E-04	4.8E-01	5.6E-01
3.85E-04	-2.8E-02	-2.0E-02		3.85E-04	4.4E-01	6.0E-01
3.93E-04	-2.8E-02	-1.6E-02		3.93E-04	5.2E-01	6.0E-01
4.01E-04	-2.8E-02	-2.0E-02		4.01E-04	4.4E-01	6.0E-01
4.09E-04	-2.8E-02	-2.0E-02		4.09E-04	4.8E-01	6.0E-01
4.17E-04	-2.8E-02	-2.0E-02		4.17E-04	5.2E-01	5.6E-01
4.25E-04	-2.4E-02	-2.0E-02		4.25E-04	5.2E-01	5.6E-01
4.33E-04	-2.8E-02	-2.0E-02		4.33E-04	4.0E-01	5.6E-01
4.41E-04	-2.8E-02	-2.0E-02		4.41E-04	4.8E-01	6.0E-01
4.49E-04	-2.4E-02	-1.6E-02		4.49E-04	4.4E-01	6.0E-01
4.57E-04	-2.8E-02	-1.6E-02		4.57E-04	5.2E-01	6.0E-01
4.65E-04	-2.4E-02	-2.0E-02		4.65E-04	4.8E-01	6.0E-01
4.73E-04	-3.2E-02	-2.4E-02		4.73E-04	5.2E-01	6.4E-01
4.81E-04	-2.8E-02	-2.0E-02		4.81E-04	4.4E-01	6.0E-01
4.89E-04	-2.8E-02	-2.4E-02		4.89E-04	5.2E-01	6.0E-01
4.97E-04	-2.4E-02	-2.0E-02		4.97E-04	4.8E-01	6.0E-01
5.05E-04	-3.2E-02	-2.0E-02		5.05E-04	5.2E-01	6.0E-01
5.13E-04	-2.8E-02	-1.6E-02		5.13E-04	5.6E-01	6.4E-01
5.21E-04	-2.8E-02	-2.4E-02		5.21E-04	5.6E-01	6.0E-01
5.29E-04	-2.8E-02	-2.4E-02		5.29E-04	4.8E-01	6.0E-01
5.37E-04	-2.4E-02	-2.0E-02		5.37E-04	5.2E-01	6.0E-01
5.45E-04	-2.8E-02	-2.0E-02		5.45E-04	5.2E-01	5.6E-01
5.53E-04	-2.8E-02	-2.0E-02		5.53E-04	5.2E-01	6.0E-01
5.61E-04	-3.2E-02	-2.4E-02		5.61E-04	5.2E-01	6.0E-01
5.69E-04	-3.2E-02	-2.0E-02		5.69E-04	5.2E-01	6.0E-01
5.77E-04	-3.2E-02	-2.0E-02		5.77E-04	5.2E-01	6.0E-01
5.85E-04	-2.4E-02	-1.6E-02		5.85E-04	5.6E-01	6.4E-01
5.93E-04	-2.8E-02	-2.0E-02		5.93E-04	5.2E-01	6.0E-01
