"Title        "	"Input A"	 		"Title        "	"Input B"	 
1.60E-04	-3.2E-02	-2.4E-02		1.60E-04	6.0E-01	6.8E-01
1.64E-04	-3.2E-02	-2.4E-02		1.64E-04	6.0E-01	6.4E-01
1.68E-04	-3.6E-02	-2.4E-02		1.68E-04	4.8E-01	6.4E-01
1.72E-04	-3.2E-02	-2.8E-02		1.72E-04	6.0E-01	6.4E-01
1.76E-04	-2.8E-02	-2.4E-02		1.76E-04	6.0E-01	6.8E-01
1.80E-04	-3.2E-02	-2.4E-02		1.80E-04	6.0E-01	6.8E-01
1.84E-04	-3.2E-02	-2.4E-02		1.84E-04	5.2E-01	6.8E-01
1.88E-04	-3.2E-02	-2.4E-02		1.88E-04	6.4E-01	6.8E-01
1.92E-04	-2.8E-02	-2.4E-02		1.92E-04	6.0E-01	6.8E-01
1.96E-04	-3.2E-02	-2.4E-02		1.96E-04	6.0E-01	6.8E-01
2.00E-04	-3.6E-02	-2.8E-02		2.00E-04	6.0E-01	6.8E-01
2.04E-04	-2.8E-02	-2.4E-02		2.04E-04	6.0E-01	6.4E-01
2.08E-04	-2.8E-02	-2.4E-02		2.08E-04	6.0E-01	6.4E-01
2.12E-04	-3.6E-02	-2.8E-02		2.12E-04	6.0E-01	6.8E-01
2.16E-04	-3.2E-02	-2.4E-02		2.16E-04	6.0E-01	6.8E-01
2.20E-04	-3.2E-02	-2.8E-02		2.20E-04	6.0E-01	7.2E-01
2.24E-04	-3.6E-02	-2.4E-02		2.24E-04	6.0E-01	6.4E-01
2.28E-04	-3.6E-02	-3.2E-02		2.28E-04	6.0E-01	6.8E-01
2.32E-04	-2.8E-02	-2.0E-02		2.32E-04	6.0E-01	6.8E-01
2.36E-04	-3.2E-02	-2.0E-02		2.36E-04	5.6E-01	6.0E-01
2.40E-04	-3.2E-02	-2.4E-02		2.40E-04	5.6E-01	6.4E-01
2.44E-04	-3.6E-02	-2.4E-02		2.44E-04	5.6E-01	6.8E-01
2.48E-04	-3.2E-02	-2.8E-02		2.48E-04	6.0E-01	6.8E-01
2.52E-04	-3.2E-02	-2.8E-02		2.52E-04	6.0E-01	6.4E-01
2.56E-04	-3.2E-02	-2.4E-02		2.56E-04	6.0E-01	6.8E-01
2.60E-04	-2.8E-02	-2.4E-02		2.60E-04	5.6E-01	6.8E-01
2.64E-04	-4.0E-02	-3.2E-02		2.64E-04	6.0E-01	6.4E-01
2.68E-04	-4.0E-02	-3.2E-02		2.68E-04	6.0E-01	6.8E-01
2.72E-04	-4.0E-02	-3.2E-02		2.72E-04	5.6E-01	6.4E-01
2.76E-04	-3.2E-02	-2.8E-02		2.76E-04	6.0E-01	6.8E-01
2.80E-04	-3.6E-02	-3.2E-02		2.80E-04	5.6E-01	6.8E-01
2.84E-04	-4.0E-02	-3.2E-02		2.84E-04	5.6E-01	6.4E-01
2.88E-04	-4.0E-02	-2.8E-02		2.88E-04	6.0E-01	6.8E-01
2.92E-04	-4.0E-02	-3.2E-02		2.92E-04	5.6E-01	6.8E-01
2.96E-04	-4.0E-02	-3.2E-02		2.96E-04	6.0E-01	6.8E-01
3.00E-04	-3.6E-02	-3.2E-02		3.00E-04	5.6E-01	6.4E-01
3.04E-04	-3.6E-02	-2.8E-02		3.04E-04	5.6E-01	6.4E-01
3.08E-04	-4.0E-02	-2.8E-02		3.08E-04	6.0E-01	6.8E-01
3.12E-04	-4.0E-02	-3.2E-02		3.12E-04	6.0E-01	6.8E-01
3.16E-04	-3.6E-02	-2.8E-02		3.16E-04	6.0E-01	6.4E-01
3.20E-04	-3.6E-02	-3.2E-02		3.20E-04	5.2E-01	6.8E-01
3.24E-04	-3.6E-02	-3.2E-02		3.24E-04	5.6E-01	6.8E-01
3.28E-04	-3.6E-02	-3.2E-02		3.28E-04	5.6E-01	6.4E-01
3.32E-04	-4.0E-02	-3.6E-02		3.32E-04	5.6E-01	6.4E-01
3.36E-04	-4.0E-02	-3.6E-02		3.36E-04	6.0E-01	6.4E-01
3.40E-04	-4.0E-02	-3.6E-02		3.40E-04	6.0E-01	6.4E-01
3.44E-04	-4.0E-02	-2.8E-02		3.44E-04	6.0E-01	7.2E-01
3.48E-04	-4.8E-02	-4.0E-02		3.48E-04	6.0E-01	7.2E-01
3.52E-04	-4.4E-02	-3.6E-02		3.52E-04	5.6E-01	6.4E-01
3.56E-04	-4.4E-02	-3.6E-02		3.56E-04	6.0E-01	6.8E-01
3.60E-04	-4.8E-02	-4.4E-02		3.60E-04	6.4E-01	6.8E-01
3.64E-04	-4.8E-02	-4.4E-02		3.64E-04	6.0E-01	6.8E-01
3.68E-04	-5.6E-02	-4.4E-02		3.68E-04	6.0E-01	6.8E-01
3.72E-04	-6.0E-02	-5.2E-02		3.72E-04	6.0E-01	6.8E-01
3.76E-04	-6.0E-02	-4.8E-02		3.76E-04	5.6E-01	6.4E-01
3.80E-04	-5.6E-02	-4.8E-02		3.80E-04	6.0E-01	6.4E-01
3.84E-04	-5.6E-02	-5.2E-02		3.84E-04	5.6E-01	6.4E-01
3.88E-04	-5.6E-02	-4.8E-02		3.88E-04	6.4E-01	6.8E-01
3.92E-04	-5.6E-02	-4.8E-02		3.92E-04	6.4E-01	6.8E-01
3.96E-04	-6.0E-02	-5.2E-02		3.96E-04	6.4E-01	7.2E-01
4.00E-04	-6.8E-02	-5.6E-02		4.00E-04	6.0E-01	7.2E-01
4.04E-04	-6.8E-02	-6.0E-02		4.04E-04	5.6E-01	6.4E-01
4.08E-04	-7.6E-02	-7.2E-02		4.08E-04	6.0E-01	6.4E-01
4.12E-04	-8.0E-02	-7.2E-02		4.12E-04	5.6E-01	6.4E-01
4.16E-04	-8.8E-02	-8.4E-02		4.16E-04	6.0E-01	6.8E-01
4.20E-04	-8.8E-02	-8.0E-02		4.20E-04	6.0E-01	6.8E-01
4.24E-04	-8.8E-02	-8.0E-02		4.24E-04	6.4E-01	6.8E-01
4.28E-04	-8.8E-02	-8.0E-02		4.28E-04	5.6E-01	6.4E-01
4.32E-04	-8.8E-02	-8.4E-02		4.32E-04	6.0E-01	6.8E-01
4.36E-04	-9.6E-02	-8.8E-02		4.36E-04	5.6E-01	6.8E-01
4.40E-04	-9.6E-02	-8.8E-02		4.40E-04	6.4E-01	6.4E-01
4.44E-04	-9.6E-02	-9.2E-02		4.44E-04	6.4E-01	6.4E-01
4.48E-04	-1.08E-01	-1.00E-01		4.48E-04	5.6E-01	6.8E-01
4.52E-04	-1.16E-01	-1.04E-01		4.52E-04	6.4E-01	6.8E-01
4.56E-04	-1.20E-01	-1.16E-01		4.56E-04	5.6E-01	6.8E-01
4.60E-04	-1.20E-01	-1.12E-01		4.60E-04	6.0E-01	7.2E-01
4.64E-04	-1.12E-01	-1.08E-01		4.64E-04	5.6E-01	6.8E-01
4.68E-04	-1.08E-01	-1.04E-01		4.68E-04	6.0E-01	6.4E-01
4.72E-04	-1.12E-01	-1.08E-01		4.72E-04	6.0E-01	6.8E-01
4.76E-04	-1.20E-01	-1.08E-01		4.76E-04	6.0E-01	6.8E-01
4.80E-04	-1.28E-01	-1.12E-01		4.80E-04	5.6E-01	6.8E-01
4.84E-04	-1.40E-01	-1.28E-01		4.84E-04	6.0E-01	6.8E-01
4.88E-04	-1.52E-01	-1.36E-01		4.88E-04	6.0E-01	7.2E-01
4.92E-04	-1.60E-01	-1.48E-01		4.92E-04	6.0E-01	6.8E-01
4.96E-04	-1.68E-01	-1.56E-01		4.96E-04	6.0E-01	6.4E-01
5.00E-04	-1.76E-01	-1.68E-01		5.00E-04	6.0E-01	6.4E-01
5.04E-04	-1.68E-01	-1.60E-01		5.04E-04	6.4E-01	6.8E-01
5.08E-04	-1.60E-01	-1.56E-01		5.08E-04	6.0E-01	6.8E-01
5.12E-04	-1.68E-01	-1.56E-01		5.12E-04	6.4E-01	7.2E-01
5.16E-04	-1.72E-01	-1.64E-01		5.16E-04	6.4E-01	6.8E-01
5.20E-04	-1.76E-01	-1.68E-01		5.20E-04	6.0E-01	6.4E-01
5.24E-04	-1.84E-01	-1.76E-01		5.24E-04	5.6E-01	6.4E-01
5.28E-04	-2.00E-01	-1.80E-01		5.28E-04	5.6E-01	7.2E-01
5.32E-04	-2.16E-01	-1.96E-01		5.32E-04	6.0E-01	6.8E-01
5.36E-04	-2.28E-01	-2.08E-01		5.36E-04	6.0E-01	6.4E-01
5.40E-04	-2.44E-01	-2.28E-01		5.40E-04	5.6E-01	6.8E-01
5.44E-04	-2.68E-01	-2.48E-01		5.44E-04	6.0E-01	6.8E-01
5.48E-04	-2.76E-01	-2.64E-01		5.48E-04	6.0E-01	6.8E-01
5.52E-04	-2.76E-01	-2.52E-01		5.52E-04	6.0E-01	6.4E-01
5.56E-04	-2.52E-01	-2.48E-01		5.56E-04	5.6E-01	6.4E-01
5.60E-04	-2.60E-01	-2.52E-01		5.60E-04	6.0E-01	6.4E-01
5.64E-04	-2.72E-01	-2.60E-01		5.64E-04	6.0E-01	6.8E-01
5.68E-04	-2.92E-01	-2.76E-01		5.68E-04	6.4E-01	7.2E-01
5.72E-04	-3.04E-01	-2.88E-01		5.72E-04	5.2E-01	7.2E-01
5.76E-04	-3.28E-01	-3.12E-01		5.76E-04	6.0E-01	6.8E-01
5.80E-04	-3.44E-01	-3.24E-01		5.80E-04	6.0E-01	7.2E-01
5.84E-04	-3.76E-01	-3.48E-01		5.84E-04	6.0E-01	6.8E-01
5.88E-04	-4.00E-01	-3.76E-01		5.88E-04	6.0E-01	6.4E-01
5.92E-04	-4.12E-01	-4.00E-01		5.92E-04	6.4E-01	6.8E-01
5.96E-04	-4.00E-01	-3.64E-01		5.96E-04	6.4E-01	7.2E-01
6.00E-04	-3.64E-01	-3.44E-01		6.00E-04	5.6E-01	6.8E-01
6.04E-04	-3.48E-01	-3.40E-01		6.04E-04	6.4E-01	6.4E-01
6.08E-04	-3.52E-01	-3.44E-01		6.08E-04	6.4E-01	7.2E-01
6.12E-04	-3.60E-01	-3.48E-01		6.12E-04	6.8E-01	6.8E-01
6.16E-04	-3.76E-01	-3.64E-01		6.16E-04	5.6E-01	6.4E-01
6.20E-04	-3.96E-01	-3.84E-01		6.20E-04	6.0E-01	6.8E-01
6.24E-04	-4.08E-01	-3.96E-01		6.24E-04	6.4E-01	6.8E-01
6.28E-04	-4.28E-01	-4.08E-01		6.28E-04	6.0E-01	6.8E-01
6.32E-04	-4.68E-01	-4.32E-01		6.32E-04	5.6E-01	6.8E-01
6.36E-04	-4.92E-01	-4.60E-01		6.36E-04	6.0E-01	6.8E-01
6.40E-04	-5.12E-01	-4.92E-01		6.40E-04	6.0E-01	6.8E-01
6.44E-04	-5.08E-01	-4.52E-01		6.44E-04	6.0E-01	6.8E-01
6.48E-04	-4.44E-01	-4.04E-01		6.48E-04	5.6E-01	7.2E-01
6.52E-04	-4.04E-01	-3.84E-01		6.52E-04	6.0E-01	6.8E-01
6.56E-04	-3.84E-01	-3.72E-01		6.56E-04	6.0E-01	6.8E-01
6.60E-04	-3.80E-01	-3.68E-01		6.60E-04	6.0E-01	6.8E-01
6.64E-04	-3.80E-01	-3.72E-01		6.64E-04	6.0E-01	6.8E-01
6.68E-04	-3.88E-01	-3.80E-01		6.68E-04	5.6E-01	6.4E-01
6.72E-04	-4.00E-01	-3.84E-01		6.72E-04	6.4E-01	7.2E-01
6.76E-04	-3.96E-01	-3.92E-01		6.76E-04	6.4E-01	6.8E-01
6.80E-04	-4.04E-01	-3.92E-01		6.80E-04	6.0E-01	6.8E-01
6.84E-04	-4.00E-01	-3.68E-01		6.84E-04	6.0E-01	6.8E-01
6.88E-04	-3.68E-01	-3.04E-01		6.88E-04	6.4E-01	6.8E-01
6.92E-04	-2.96E-01	-2.48E-01		6.92E-04	6.0E-01	6.8E-01
6.96E-04	-2.44E-01	-2.24E-01		6.96E-04	6.0E-01	6.4E-01
7.00E-04	-2.28E-01	-2.20E-01		7.00E-04	6.4E-01	6.8E-01
7.04E-04	-2.24E-01	-2.16E-01		7.04E-04	5.6E-01	6.4E-01
7.08E-04	-2.20E-01	-2.12E-01		7.08E-04	6.0E-01	6.8E-01
7.12E-04	-2.12E-01	-2.08E-01		7.12E-04	6.0E-01	6.4E-01
7.16E-04	-2.16E-01	-2.08E-01		7.16E-04	6.4E-01	7.2E-01
7.20E-04	-2.24E-01	-2.12E-01		7.20E-04	6.4E-01	7.2E-01
7.24E-04	-2.24E-01	-2.20E-01		7.24E-04	5.6E-01	6.8E-01
7.28E-04	-2.36E-01	-2.32E-01		7.28E-04	6.4E-01	6.8E-01
7.32E-04	-2.40E-01	-2.28E-01		7.32E-04	6.4E-01	7.2E-01
7.36E-04	-2.32E-01	-2.08E-01		7.36E-04	6.0E-01	6.8E-01
7.40E-04	-2.08E-01	-1.80E-01		7.40E-04	6.0E-01	6.8E-01
7.44E-04	-1.76E-01	-1.64E-01		7.44E-04	6.4E-01	7.2E-01
7.48E-04	-1.64E-01	-1.60E-01		7.48E-04	6.0E-01	6.8E-01
7.52E-04	-1.56E-01	-1.52E-01		7.52E-04	6.0E-01	6.8E-01
7.56E-04	-1.52E-01	-1.48E-01		7.56E-04	5.6E-01	6.8E-01
7.60E-04	-1.56E-01	-1.48E-01		7.60E-04	6.4E-01	6.8E-01
7.64E-04	-1.56E-01	-1.52E-01		7.64E-04	6.4E-01	6.8E-01
7.68E-04	-1.52E-01	-1.44E-01		7.68E-04	6.4E-01	7.2E-01
7.72E-04	-1.52E-01	-1.44E-01		7.72E-04	6.0E-01	6.8E-01
7.76E-04	-1.48E-01	-1.36E-01		7.76E-04	6.0E-01	6.8E-01
7.80E-04	-1.44E-01	-1.40E-01		7.80E-04	6.0E-01	6.8E-01
7.84E-04	-1.48E-01	-1.32E-01		7.84E-04	6.4E-01	7.2E-01
7.88E-04	-1.32E-01	-1.12E-01		7.88E-04	6.0E-01	6.8E-01
7.92E-04	-1.08E-01	-9.6E-02		7.92E-04	6.0E-01	6.8E-01
7.96E-04	-9.6E-02	-9.2E-02		7.96E-04	6.4E-01	7.2E-01
8.00E-04	-9.6E-02	-8.8E-02		8.00E-04	6.0E-01	6.8E-01
8.04E-04	-9.2E-02	-8.0E-02		8.04E-04	6.4E-01	6.8E-01
8.08E-04	-8.8E-02	-8.4E-02		8.08E-04	6.4E-01	6.8E-01
8.12E-04	-8.4E-02	-7.6E-02		8.12E-04	6.4E-01	7.2E-01
8.16E-04	-8.0E-02	-7.6E-02		8.16E-04	6.0E-01	7.2E-01
8.20E-04	-8.0E-02	-7.2E-02		8.20E-04	6.0E-01	6.8E-01
8.24E-04	-8.0E-02	-7.6E-02		8.24E-04	5.6E-01	6.4E-01
8.28E-04	-7.6E-02	-7.2E-02		8.28E-04	6.8E-01	7.2E-01
8.32E-04	-8.0E-02	-7.2E-02		8.32E-04	5.6E-01	7.2E-01
8.36E-04	-7.6E-02	-6.4E-02		8.36E-04	6.0E-01	6.8E-01
8.40E-04	-6.8E-02	-6.4E-02		8.40E-04	6.8E-01	7.2E-01
8.44E-04	-6.4E-02	-5.6E-02		8.44E-04	6.4E-01	6.8E-01
8.48E-04	-6.0E-02	-5.2E-02		8.48E-04	6.0E-01	6.8E-01
8.52E-04	-5.6E-02	-4.8E-02		8.52E-04	6.8E-01	7.6E-01
8.56E-04	-6.4E-02	-5.2E-02		8.56E-04	6.0E-01	6.8E-01
8.60E-04	-6.0E-02	-5.6E-02		8.60E-04	6.4E-01	7.2E-01
8.64E-04	-5.6E-02	-4.8E-02		8.64E-04	6.0E-01	7.2E-01
8.68E-04	-5.2E-02	-4.4E-02		8.68E-04	6.4E-01	6.8E-01
8.72E-04	-6.0E-02	-5.2E-02		8.72E-04	6.0E-01	6.4E-01
8.76E-04	-6.0E-02	-5.2E-02		8.76E-04	6.4E-01	7.2E-01
8.80E-04	-5.6E-02	-4.8E-02		8.80E-04	6.0E-01	6.8E-01
8.84E-04	-5.6E-02	-4.4E-02		8.84E-04	6.4E-01	6.8E-01
8.88E-04	-4.8E-02	-4.0E-02		8.88E-04	6.4E-01	7.2E-01
8.92E-04	-4.8E-02	-4.4E-02		8.92E-04	5.6E-01	6.4E-01
8.96E-04	-5.2E-02	-4.4E-02		8.96E-04	6.4E-01	6.8E-01
9.00E-04	-4.8E-02	-4.0E-02		9.00E-04	6.4E-01	6.8E-01
9.04E-04	-4.8E-02	-4.0E-02		9.04E-04	6.4E-01	7.2E-01
9.08E-04	-4.8E-02	-4.0E-02		9.08E-04	6.4E-01	7.2E-01
9.12E-04	-4.0E-02	-4.0E-02		9.12E-04	6.8E-01	7.6E-01
9.16E-04	-4.8E-02	-4.0E-02		9.16E-04	6.4E-01	6.8E-01
9.20E-04	-4.4E-02	-3.6E-02		9.20E-04	6.4E-01	6.8E-01
9.24E-04	-4.4E-02	-4.0E-02		9.24E-04	6.0E-01	6.8E-01
9.28E-04	-4.0E-02	-3.6E-02		9.28E-04	6.0E-01	6.8E-01
9.32E-04	-4.4E-02	-3.6E-02		9.32E-04	6.4E-01	6.8E-01
9.36E-04	-4.4E-02	-4.0E-02		9.36E-04	6.4E-01	7.2E-01
9.40E-04	-4.0E-02	-3.6E-02		9.40E-04	5.6E-01	6.8E-01
9.44E-04	-4.0E-02	-3.2E-02		9.44E-04	6.4E-01	7.2E-01
9.48E-04	-3.6E-02	-3.2E-02		9.48E-04	6.4E-01	6.8E-01
9.52E-04	-4.0E-02	-3.2E-02		9.52E-04	6.4E-01	7.2E-01
9.56E-04	-4.0E-02	-3.6E-02		9.56E-04	6.4E-01	7.2E-01
9.60E-04	-4.4E-02	-3.6E-02		9.60E-04	6.4E-01	6.8E-01
9.64E-04	-4.0E-02	-2.8E-02		9.64E-04	6.4E-01	7.2E-01
9.68E-04	-3.6E-02	-2.8E-02		9.68E-04	6.4E-01	7.2E-01
9.72E-04	-3.6E-02	-3.2E-02		9.72E-04	6.0E-01	7.2E-01
9.76E-04	-4.4E-02	-3.6E-02		9.76E-04	6.4E-01	6.8E-01
9.80E-04	-3.6E-02	-3.6E-02		9.80E-04	6.4E-01	7.6E-01
9.84E-04	-4.0E-02	-3.2E-02		9.84E-04	6.0E-01	7.2E-01
9.88E-04	-3.2E-02	-2.8E-02		9.88E-04	5.6E-01	6.8E-01
9.92E-04	-4.0E-02	-3.2E-02		9.92E-04	6.4E-01	7.2E-01
9.96E-04	-3.6E-02	-2.8E-02		9.96E-04	6.0E-01	6.4E-01
1.000E-03	-3.6E-02	-2.8E-02		1.000E-03	6.4E-01	6.8E-01
1.004E-03	-4.0E-02	-2.8E-02		1.004E-03	6.0E-01	6.8E-01
1.008E-03	-3.2E-02	-2.8E-02		1.008E-03	6.0E-01	6.8E-01
1.012E-03	-4.0E-02	-3.2E-02		1.012E-03	6.0E-01	6.8E-01
1.016E-03	-4.0E-02	-2.8E-02		1.016E-03	6.0E-01	7.2E-01
1.020E-03	-3.2E-02	-2.4E-02		1.020E-03	6.0E-01	6.8E-01
1.024E-03	-3.2E-02	-2.8E-02		1.024E-03	6.4E-01	6.8E-01
1.028E-03	-4.0E-02	-3.2E-02		1.028E-03	6.4E-01	7.2E-01
1.032E-03	-2.8E-02	-2.0E-02		1.032E-03	6.0E-01	6.8E-01
1.036E-03	-2.8E-02	-2.4E-02		1.036E-03	6.4E-01	7.2E-01
1.040E-03	-3.6E-02	-3.2E-02		1.040E-03	6.0E-01	6.8E-01
1.044E-03	-3.6E-02	-2.8E-02		1.044E-03	6.4E-01	6.8E-01
1.048E-03	-2.8E-02	-2.8E-02		1.048E-03	6.4E-01	7.2E-01
1.052E-03	-3.6E-02	-2.8E-02		1.052E-03	6.4E-01	7.2E-01
1.056E-03	-3.6E-02	-2.8E-02		1.056E-03	6.8E-01	7.2E-01
1.060E-03	-2.8E-02	-2.4E-02		1.060E-03	6.0E-01	6.8E-01
1.064E-03	-3.2E-02	-2.4E-02		1.064E-03	5.6E-01	7.2E-01
1.068E-03	-3.6E-02	-3.2E-02		1.068E-03	6.4E-01	7.2E-01
1.072E-03	-3.2E-02	-2.8E-02		1.072E-03	6.8E-01	7.2E-01
1.076E-03	-3.2E-02	-2.4E-02		1.076E-03	6.4E-01	7.2E-01
1.080E-03	-3.2E-02	-2.8E-02		1.080E-03	6.4E-01	7.2E-01
1.084E-03	-2.8E-02	-2.4E-02		1.084E-03	6.4E-01	7.2E-01
1.088E-03	-2.8E-02	-2.4E-02		1.088E-03	6.0E-01	6.8E-01
1.092E-03	-3.2E-02	-2.8E-02		1.092E-03	6.0E-01	6.8E-01
1.096E-03	-3.2E-02	-2.4E-02		1.096E-03	5.2E-01	6.8E-01
1.100E-03	-2.8E-02	-2.4E-02		1.100E-03	6.4E-01	6.8E-01
1.104E-03	-3.2E-02	-2.4E-02		1.104E-03	6.8E-01	7.2E-01
1.108E-03	-3.6E-02	-3.2E-02		1.108E-03	5.6E-01	6.8E-01
1.112E-03	-3.2E-02	-2.8E-02		1.112E-03	6.8E-01	6.8E-01
1.116E-03	-3.2E-02	-2.4E-02		1.116E-03	6.4E-01	7.2E-01
1.120E-03	-3.6E-02	-2.8E-02		1.120E-03	6.4E-01	6.8E-01
1.124E-03	-3.6E-02	-2.8E-02		1.124E-03	5.6E-01	6.4E-01
1.128E-03	-3.6E-02	-2.4E-02		1.128E-03	6.0E-01	6.8E-01
1.132E-03	-3.2E-02	-2.8E-02		1.132E-03	6.4E-01	7.2E-01
1.136E-03	-3.6E-02	-2.4E-02		1.136E-03	6.4E-01	7.2E-01
1.140E-03	-3.2E-02	-2.8E-02		1.140E-03	6.0E-01	6.8E-01
1.144E-03	-3.6E-02	-2.8E-02		1.144E-03	6.0E-01	6.8E-01
1.148E-03	-3.2E-02	-2.4E-02		1.148E-03	6.0E-01	6.8E-01
1.152E-03	-3.2E-02	-2.8E-02		1.152E-03	6.4E-01	6.8E-01
1.156E-03	-3.2E-02	-2.8E-02		1.156E-03	6.0E-01	6.8E-01
1.160E-03	-3.2E-02	-2.4E-02		1.160E-03	6.4E-01	6.8E-01
1.164E-03	-3.6E-02	-2.8E-02		1.164E-03	6.4E-01	7.2E-01
1.168E-03	-3.6E-02	-3.2E-02		1.168E-03	6.4E-01	7.2E-01
1.172E-03	-2.8E-02	-2.0E-02		1.172E-03	5.2E-01	6.8E-01
1.176E-03	-3.6E-02	-2.8E-02		1.176E-03	6.4E-01	6.8E-01
1.180E-03	-3.6E-02	-2.8E-02		1.180E-03	6.8E-01	7.2E-01
1.184E-03	-3.2E-02	-2.8E-02		1.184E-03	6.4E-01	7.2E-01
1.188E-03	-3.6E-02	-2.8E-02		1.188E-03	6.0E-01	7.2E-01
1.192E-03	-3.2E-02	-2.8E-02		1.192E-03	6.0E-01	6.8E-01
1.196E-03	-3.2E-02	-2.4E-02		1.196E-03	6.4E-01	7.2E-01
