#File Dati SpectraSuite
#++++++++++++++++++++++++++++++++++++
#Data: Tue Dec 05 16:17:05 CET 2017
#Utente: GRUPPO 01
#Spettro Scuro Presente: No
#Spettro di Riferimento Presente: No
#Numero di Componenti Spettri Campionati: 1
#Spettrometri: USB2G34644
#Tempo di integrazione (usec): 100000 (USB2G34644)
#Media Spettri: 1 (USB2G34644)
#Appiattimento Boxcar: 0 (USB2G34644)
#Correggi Oscurit Elettronica: No (USB2G34644)
#Strobo/Lampada Abilitato: No (USB2G34644)
#Correct for Detector Non-linearity: No (USB2G34644)
#Correggi Stray Light: No (USB2G34644)
#Numero di Pixel nello Spettro Elaborato: 651
#>>>>>Comincia Dati dello Spettro Elaborati<<<<<
350.00	142.66
351.00	141.94
352.00	141.30
353.00	139.49
354.00	139.14
355.00	141.10
356.00	134.24
357.00	142.35
358.00	144.05
359.00	136.65
360.00	139.47
361.00	142.11
362.00	144.29
363.00	143.20
364.00	143.15
365.00	143.06
366.00	140.69
367.00	140.89
368.00	146.02
369.00	140.79
370.00	143.00
371.00	141.02
372.00	151.57
373.00	138.40
374.00	144.02
375.00	144.45
376.00	148.26
377.00	146.14
378.00	144.08
379.00	151.61
380.00	147.96
381.00	146.54
382.00	146.48
383.00	147.12
384.00	146.32
385.00	147.41
386.00	145.14
387.00	142.56
388.00	149.14
389.00	143.21
390.00	149.60
391.00	148.42
392.00	147.60
393.00	149.69
394.00	145.51
395.00	146.86
396.00	149.14
397.00	152.09
398.00	144.14
399.00	150.56
400.00	145.19
401.00	150.99
402.00	160.20
403.00	176.77
404.00	223.09
405.00	256.30
406.00	287.55
407.00	269.36
408.00	249.27
409.00	280.70
410.00	264.55
411.00	285.25
412.00	299.03
413.00	371.59
414.00	243.94
415.00	182.31
416.00	164.32
417.00	162.93
418.00	158.24
419.00	154.66
420.00	148.00
421.00	151.71
422.00	145.05
423.00	153.60
424.00	152.16
425.00	147.88
426.00	146.50
427.00	156.23
428.00	144.58
429.00	147.14
430.00	147.95
431.00	147.93
432.00	152.84
433.00	150.97
434.00	152.55
435.00	150.01
436.00	150.58
437.00	144.96
438.00	149.98
439.00	150.57
440.00	152.04
441.00	148.11
442.00	150.95
443.00	151.93
444.00	152.23
445.00	153.84
446.00	157.03
447.00	154.70
448.00	163.49
449.00	166.96
450.00	164.12
451.00	156.39
452.00	156.55
453.00	166.62
454.00	171.69
455.00	176.61
456.00	167.11
457.00	159.88
458.00	153.18
459.00	149.28
460.00	151.14
461.00	149.00
462.00	151.03
463.00	154.31
464.00	153.98
465.00	150.88
466.00	150.61
467.00	144.82
468.00	148.93
469.00	151.43
470.00	151.81
471.00	149.76
472.00	142.98
473.00	149.66
474.00	156.15
475.00	150.42
476.00	161.04
477.00	158.27
478.00	158.18
479.00	158.12
480.00	153.82
481.00	163.02
482.00	159.99
483.00	168.45
484.00	179.47
485.00	184.02
486.00	200.03
487.00	200.79
488.00	195.02
489.00	198.91
490.00	224.98
491.00	252.53
492.00	267.67
493.00	272.59
494.00	264.45
495.00	222.50
496.00	192.53
497.00	189.17
498.00	187.95
499.00	187.84
500.00	186.96
501.00	197.67
502.00	218.72
503.00	295.86
504.00	244.13
505.00	213.49
506.00	241.35
507.00	285.96
508.00	331.79
509.00	374.25
510.00	397.68
511.00	453.12
512.00	543.17
513.00	644.88
514.00	758.40
515.00	930.08
516.00	1279.66
517.00	1567.17
518.00	2002.91
519.00	2668.99
520.00	2967.77
521.00	2803.53
522.00	2752.44
523.00	3581.28
524.00	4100.95
525.00	4095.01
526.00	4095.00
527.00	4095.00
528.00	4095.00
529.00	4095.00
530.00	4095.00
531.00	4094.85
532.00	4101.87
533.00	3888.60
534.00	2835.03
535.00	2875.59
536.00	3445.45
537.00	4118.39
538.00	4094.67
539.00	4095.00
540.00	4095.00
541.00	4095.00
542.00	4095.00
543.00	4095.00
544.00	4095.00
545.00	4095.00
546.00	4095.00
547.00	4095.00
548.00	4095.00
549.00	4095.00
550.00	4095.00
551.00	4095.00
552.00	4095.00
553.00	4095.00
554.00	4095.00
555.00	4094.98
556.00	4096.06
557.00	4043.19
558.00	2921.67
559.00	2462.64
560.00	2407.81
561.00	2000.92
562.00	1532.34
563.00	1198.35
564.00	938.69
565.00	750.99
566.00	613.43
567.00	491.83
568.00	394.79
569.00	346.11
570.00	307.62
571.00	272.12
572.00	246.88
573.00	233.09
574.00	218.04
575.00	208.98
576.00	194.25
577.00	192.55
578.00	187.41
579.00	175.65
580.00	171.44
581.00	177.02
582.00	178.54
583.00	173.28
