240	462
238	462
236	463
234	467
232	470
230	469
228	470
226	466
224	467
222	468
220	469
218	470
216	469
214	458
212	413
210	298
208	145.0
206	45.2
204	8.42
202	1.763
200	0.897
198	0.724
196	0.624
194	0.589
192	0.586
190	0.598
188	0.614
186	0.629
184	0.650
182	0.672
180	0.696
178	0.725
176	0.755
174	0.787
172	0.821
170	0.856
168	0.898
166	0.941
164	0.980
162	1.021
160	1.062
158	1.111
156	1.154
154	1.216
152	1.271
150	1.320
148	1.391
146	1.440
144	1.510
142	1.586
140	1.668
138	1.744
136	1.839
134	1.913
132	1.988
130	2.078
128	2.171
126	2.270
124	2.383
122	2.497
120	2.614
118	2.733
116	2.858
114	3.01
112	3.14
110	3.29
108	3.46
106	3.60
104	3.78
102	3.95
100	4.13
98	4.34
96	4.52
94	4.72
92	4.94
90	5.16
88	5.39
86	5.63
84	5.85
82	6.13
80	6.38
78	6.62
76	6.93
74	7.23
72	7.54
70	7.86
68	8.27
66	8.66
64	9.06
62	9.53
60	9.93
58	10.27
56	10.83
54	11.36
52	11.80
50	12.12
48	12.66
46	13.18
44	13.81
42	14.44
40	15.08
38	15.67
36	16.51
34	17.22
32	17.83
30	18.60
28	19.29
26	20.05
24	20.83
22	21.77
20	22.76
18	23.70
16	24.67
14	25.87
12	26.67
10	27.87
8	29.05
6	30.3
4	31.5
2	32.8
0	34.1
358	35.6
356	37.1
354	38.8
352	40.4
350	42.0
348	43.9
346	46.0
344	47.9
342	50.1
340	52.2
338	54.3
336	56.5
334	58.9
332	61.6
330	64.4
328	67.4
326	70.0
324	74.4
322	79.0
320	83.2
318	87.2
316	92.1
314	97.5
312	103.3
310	109.7
308	116.1
306	123.4
304	131.1
302	139.7
300	148.2
298	158.0
296	171.1
294	184.1
292	196.0
290	209.8
288	223.8
286	238.8
284	257.8
282	275.8
280	296.0
278	316
276	338
274	361
272	382
270	402
268	433
266	454
264	464
262	465
260	466
258	468
256	467
254	467
252	467
250	466
248	469
246	471
244	471
242	468
240	464
238	463
