"Title        "	"Input A"	 		"Title        "	"Input B"	 
"ID           "	1	 		"ID           "	1	 
"Type         "	"Envelope"	 		"Type         "	"Envelope"	 
"Date         "	01/01/95	 		"Date         "	01/01/95	 
"Time         "	23:58:03	 		"Time         "	23:58:03	 
"X Scale      "	2.00E-04	 		"X Scale      "	2.00E-04	 
"X At 0%      "	-1.176E-03	 		"X At 0%      "	-1.176E-03	 
"X Resolution "	2.500000E+01	 		"X Resolution "	2.500000E+01	 
"X Size       "	300	 		"X Size       "	300	 
"X Unit       "	"s"	 		"X Unit       "	"s"	 
"X Label      "	"200 us/Div"	 		"X Label      "	"200 us/Div"	 
"Y Scale      "	1.00E-01	 		"Y Scale      "	1.00E+00	 
"Y At 50%     "	-4.00E-01	 		"Y At 50%     "	1.68E+00	 
"Y Resolution "	2.500000E+01	 		"Y Resolution "	2.500000E+01	 
"Y Size       "	256	 		"Y Size       "	256	 
"Y Unit       "	"V"	 		"Y Unit       "	"V"	 
"Y Label      "	"mV"	 		"Y Label      "	"V"	 

-7.12E-04	-3.2E-02	-2.4E-02		-7.12E-04	6.0E-01	7.6E-01
-7.04E-04	-3.6E-02	-2.8E-02		-7.04E-04	6.8E-01	7.2E-01
-6.96E-04	-3.2E-02	-2.4E-02		-6.96E-04	6.0E-01	7.2E-01
-6.88E-04	-3.6E-02	-2.8E-02		-6.88E-04	6.4E-01	7.6E-01
-6.80E-04	-3.6E-02	-2.8E-02		-6.80E-04	6.0E-01	7.2E-01
-6.72E-04	-3.2E-02	-2.8E-02		-6.72E-04	6.0E-01	6.8E-01
-6.64E-04	-3.6E-02	-2.8E-02		-6.64E-04	6.0E-01	6.8E-01
-6.56E-04	-4.0E-02	-3.2E-02		-6.56E-04	6.0E-01	7.2E-01
-6.48E-04	-3.2E-02	-2.4E-02		-6.48E-04	6.0E-01	7.2E-01
-6.40E-04	-3.6E-02	-3.2E-02		-6.40E-04	5.6E-01	6.8E-01
-6.32E-04	-3.6E-02	-2.4E-02		-6.32E-04	6.0E-01	6.8E-01
-6.24E-04	-3.6E-02	-2.8E-02		-6.24E-04	6.4E-01	7.2E-01
-6.16E-04	-4.0E-02	-2.8E-02		-6.16E-04	5.6E-01	6.8E-01
-6.08E-04	-3.6E-02	-2.8E-02		-6.08E-04	6.4E-01	7.6E-01
-6.00E-04	-3.6E-02	-2.8E-02		-6.00E-04	6.4E-01	7.6E-01
-5.92E-04	-3.6E-02	-2.8E-02		-5.92E-04	6.0E-01	7.2E-01
-5.84E-04	-3.6E-02	-3.2E-02		-5.84E-04	5.2E-01	6.4E-01
-5.76E-04	-3.6E-02	-2.8E-02		-5.76E-04	6.0E-01	6.8E-01
-5.68E-04	-4.0E-02	-2.8E-02		-5.68E-04	6.4E-01	6.8E-01
-5.60E-04	-4.0E-02	-3.2E-02		-5.60E-04	6.0E-01	6.8E-01
-5.52E-04	-3.6E-02	-2.8E-02		-5.52E-04	6.0E-01	7.2E-01
-5.44E-04	-3.6E-02	-2.8E-02		-5.44E-04	6.0E-01	6.8E-01
-5.36E-04	-3.6E-02	-2.8E-02		-5.36E-04	6.4E-01	7.2E-01
-5.28E-04	-4.0E-02	-2.8E-02		-5.28E-04	6.0E-01	6.8E-01
-5.20E-04	-3.2E-02	-2.4E-02		-5.20E-04	6.4E-01	7.2E-01
-5.12E-04	-4.0E-02	-2.8E-02		-5.12E-04	6.0E-01	7.2E-01
-5.04E-04	-4.0E-02	-2.8E-02		-5.04E-04	6.0E-01	6.8E-01
-4.96E-04	-3.6E-02	-2.8E-02		-4.96E-04	6.0E-01	7.2E-01
-4.88E-04	-3.6E-02	-2.8E-02		-4.88E-04	6.0E-01	7.2E-01
-4.80E-04	-4.0E-02	-3.2E-02		-4.80E-04	5.2E-01	7.2E-01
-4.72E-04	-4.0E-02	-2.4E-02		-4.72E-04	6.0E-01	6.8E-01
-4.64E-04	-4.4E-02	-3.6E-02		-4.64E-04	6.0E-01	6.8E-01
-4.56E-04	-4.0E-02	-3.2E-02		-4.56E-04	6.4E-01	7.2E-01
-4.48E-04	-4.4E-02	-3.6E-02		-4.48E-04	6.4E-01	7.2E-01
-4.40E-04	-4.4E-02	-3.2E-02		-4.40E-04	6.4E-01	7.6E-01
-4.32E-04	-4.8E-02	-4.0E-02		-4.32E-04	6.0E-01	6.8E-01
-4.24E-04	-4.8E-02	-4.0E-02		-4.24E-04	6.0E-01	6.8E-01
-4.16E-04	-5.2E-02	-4.0E-02		-4.16E-04	5.2E-01	6.8E-01
-4.08E-04	-4.8E-02	-4.0E-02		-4.08E-04	6.0E-01	7.2E-01
-4.00E-04	-5.2E-02	-4.0E-02		-4.00E-04	5.2E-01	7.2E-01
-3.92E-04	-6.4E-02	-4.8E-02		-3.92E-04	6.4E-01	7.2E-01
-3.84E-04	-6.0E-02	-4.8E-02		-3.84E-04	5.6E-01	6.8E-01
-3.76E-04	-6.0E-02	-5.2E-02		-3.76E-04	6.0E-01	6.8E-01
-3.68E-04	-6.4E-02	-4.8E-02		-3.68E-04	6.4E-01	7.2E-01
-3.60E-04	-6.4E-02	-5.6E-02		-3.60E-04	6.0E-01	7.2E-01
-3.52E-04	-6.8E-02	-6.0E-02		-3.52E-04	5.6E-01	7.2E-01
-3.44E-04	-7.2E-02	-6.8E-02		-3.44E-04	6.4E-01	7.2E-01
-3.36E-04	-8.4E-02	-7.2E-02		-3.36E-04	6.0E-01	6.8E-01
-3.28E-04	-8.8E-02	-7.6E-02		-3.28E-04	6.4E-01	7.2E-01
-3.20E-04	-9.2E-02	-7.6E-02		-3.20E-04	6.4E-01	6.8E-01
-3.12E-04	-1.08E-01	-9.6E-02		-3.12E-04	6.0E-01	6.8E-01
-3.04E-04	-1.12E-01	-9.6E-02		-3.04E-04	6.8E-01	7.6E-01
-2.96E-04	-1.32E-01	-1.12E-01		-2.96E-04	6.0E-01	6.8E-01
-2.88E-04	-1.40E-01	-1.24E-01		-2.88E-04	6.4E-01	7.2E-01
-2.80E-04	-1.68E-01	-1.40E-01		-2.80E-04	6.4E-01	7.2E-01
-2.72E-04	-1.64E-01	-1.52E-01		-2.72E-04	6.4E-01	7.2E-01
-2.64E-04	-2.00E-01	-1.72E-01		-2.64E-04	6.0E-01	7.6E-01
-2.56E-04	-1.92E-01	-1.72E-01		-2.56E-04	6.0E-01	7.2E-01
-2.48E-04	-2.32E-01	-1.92E-01		-2.48E-04	5.2E-01	6.4E-01
-2.40E-04	-2.28E-01	-2.04E-01		-2.40E-04	5.6E-01	6.8E-01
-2.32E-04	-2.64E-01	-2.12E-01		-2.32E-04	6.0E-01	6.8E-01
-2.24E-04	-2.56E-01	-2.20E-01		-2.24E-04	6.8E-01	7.2E-01
-2.16E-04	-2.72E-01	-2.28E-01		-2.16E-04	6.0E-01	7.2E-01
-2.08E-04	-2.72E-01	-2.32E-01		-2.08E-04	6.4E-01	7.2E-01
-2.00E-04	-3.00E-01	-2.28E-01		-2.00E-04	5.6E-01	7.2E-01
-1.92E-04	-3.12E-01	-2.88E-01		-1.92E-04	6.0E-01	7.2E-01
-1.84E-04	-4.12E-01	-3.00E-01		-1.84E-04	6.0E-01	6.8E-01
-1.76E-04	-4.16E-01	-3.60E-01		-1.76E-04	6.0E-01	6.8E-01
-1.68E-04	-4.48E-01	-3.68E-01		-1.68E-04	6.0E-01	6.8E-01
-1.60E-04	-4.60E-01	-3.84E-01		-1.60E-04	6.8E-01	7.6E-01
-1.52E-04	-4.84E-01	-3.88E-01		-1.52E-04	6.0E-01	7.2E-01
-1.44E-04	-5.08E-01	-4.20E-01		-1.44E-04	6.0E-01	7.2E-01
-1.36E-04	-4.52E-01	-4.12E-01		-1.36E-04	6.0E-01	6.8E-01
-1.28E-04	-4.80E-01	-3.92E-01		-1.28E-04	6.0E-01	7.2E-01
-1.20E-04	-3.92E-01	-3.72E-01		-1.20E-04	6.0E-01	7.2E-01
-1.12E-04	-4.24E-01	-3.68E-01		-1.12E-04	6.4E-01	6.8E-01
-1.04E-04	-3.56E-01	-3.32E-01		-1.04E-04	6.4E-01	7.2E-01
-9.6E-05	-3.96E-01	-3.52E-01		-9.6E-05	5.6E-01	7.2E-01
-8.8E-05	-3.56E-01	-3.16E-01		-8.8E-05	5.6E-01	6.8E-01
-8.0E-05	-3.48E-01	-3.20E-01		-8.0E-05	6.0E-01	7.2E-01
-7.2E-05	-3.12E-01	-2.72E-01		-7.2E-05	6.0E-01	6.8E-01
-6.4E-05	-3.12E-01	-2.76E-01		-6.4E-05	5.6E-01	6.8E-01
-5.6E-05	-3.00E-01	-2.52E-01		-5.6E-05	5.6E-01	6.8E-01
-4.8E-05	-2.76E-01	-2.52E-01		-4.8E-05	6.0E-01	6.8E-01
-4.0E-05	-2.76E-01	-2.16E-01		-4.0E-05	6.4E-01	7.2E-01
-3.2E-05	-2.32E-01	-2.12E-01		-3.2E-05	6.0E-01	7.2E-01
-2.4E-05	-2.32E-01	-1.84E-01		-2.4E-05	6.0E-01	6.8E-01
-1.6E-05	-2.00E-01	-1.72E-01		-1.6E-05	5.2E-01	6.4E-01
-8.E-06	-2.08E-01	-1.64E-01		-8.E-06	6.0E-01	6.8E-01
0.E-06	-1.76E-01	-1.60E-01		0.E-06	6.0E-01	7.2E-01
8.E-06	-1.76E-01	-1.44E-01		8.E-06	6.4E-01	7.2E-01
1.6E-05	-1.44E-01	-1.36E-01		1.6E-05	6.4E-01	7.6E-01
2.4E-05	-1.44E-01	-1.20E-01		2.4E-05	5.6E-01	6.8E-01
3.2E-05	-1.16E-01	-1.12E-01		3.2E-05	6.0E-01	7.2E-01
4.0E-05	-1.28E-01	-1.08E-01		4.0E-05	6.4E-01	7.2E-01
4.8E-05	-1.16E-01	-1.00E-01		4.8E-05	6.0E-01	6.8E-01
5.6E-05	-1.16E-01	-1.04E-01		5.6E-05	6.0E-01	6.8E-01
6.4E-05	-9.2E-02	-8.4E-02		6.4E-05	6.0E-01	7.2E-01
7.2E-05	-1.04E-01	-9.2E-02		7.2E-05	5.6E-01	7.2E-01
8.0E-05	-9.2E-02	-7.2E-02		8.0E-05	6.0E-01	6.8E-01
8.8E-05	-8.0E-02	-6.8E-02		8.8E-05	6.4E-01	6.8E-01
9.6E-05	-7.6E-02	-5.6E-02		9.6E-05	6.0E-01	6.8E-01
1.04E-04	-6.4E-02	-5.6E-02		1.04E-04	5.2E-01	7.2E-01
1.12E-04	-6.4E-02	-5.2E-02		1.12E-04	6.0E-01	7.2E-01
1.20E-04	-6.0E-02	-5.2E-02		1.20E-04	5.6E-01	7.2E-01
1.28E-04	-5.6E-02	-4.4E-02		1.28E-04	6.0E-01	6.8E-01
1.36E-04	-5.2E-02	-4.4E-02		1.36E-04	6.0E-01	7.6E-01
1.44E-04	-5.2E-02	-4.0E-02		1.44E-04	6.4E-01	7.6E-01
1.52E-04	-4.0E-02	-3.2E-02		1.52E-04	5.6E-01	6.8E-01
1.60E-04	-4.4E-02	-3.6E-02		1.60E-04	6.4E-01	6.8E-01
1.68E-04	-4.0E-02	-3.2E-02		1.68E-04	6.0E-01	6.8E-01
1.76E-04	-4.0E-02	-3.2E-02		1.76E-04	6.0E-01	6.8E-01
1.84E-04	-4.0E-02	-3.2E-02		1.84E-04	5.6E-01	6.8E-01
1.92E-04	-4.4E-02	-2.8E-02		1.92E-04	6.4E-01	7.2E-01
2.00E-04	-4.4E-02	-3.2E-02		2.00E-04	6.0E-01	6.8E-01
2.08E-04	-4.4E-02	-3.2E-02		2.08E-04	6.0E-01	6.8E-01
2.16E-04	-4.0E-02	-2.8E-02		2.16E-04	5.6E-01	6.8E-01
2.24E-04	-3.6E-02	-3.2E-02		2.24E-04	6.4E-01	7.2E-01
2.32E-04	-4.0E-02	-3.2E-02		2.32E-04	6.0E-01	6.8E-01
2.40E-04	-4.0E-02	-2.8E-02		2.40E-04	6.4E-01	6.8E-01
2.48E-04	-3.6E-02	-2.8E-02		2.48E-04	5.6E-01	6.8E-01
2.56E-04	-2.8E-02	-2.0E-02		2.56E-04	6.0E-01	6.8E-01
2.64E-04	-3.2E-02	-2.4E-02		2.64E-04	5.6E-01	6.8E-01
2.72E-04	-3.2E-02	-2.4E-02		2.72E-04	6.0E-01	6.8E-01
2.80E-04	-3.2E-02	-2.4E-02		2.80E-04	6.0E-01	6.8E-01
2.88E-04	-3.6E-02	-2.4E-02		2.88E-04	5.6E-01	6.4E-01
2.96E-04	-3.6E-02	-2.4E-02		2.96E-04	6.4E-01	7.2E-01
3.04E-04	-3.2E-02	-2.4E-02		3.04E-04	5.6E-01	7.2E-01
3.12E-04	-3.2E-02	-2.4E-02		3.12E-04	6.0E-01	6.8E-01
3.20E-04	-3.2E-02	-2.4E-02		3.20E-04	5.6E-01	6.4E-01
3.28E-04	-3.6E-02	-2.4E-02		3.28E-04	6.0E-01	6.8E-01
3.36E-04	-3.2E-02	-2.4E-02		3.36E-04	6.0E-01	6.8E-01
3.44E-04	-2.8E-02	-2.4E-02		3.44E-04	6.0E-01	6.8E-01
3.52E-04	-2.8E-02	-2.0E-02		3.52E-04	6.4E-01	6.8E-01
3.60E-04	-2.8E-02	-2.4E-02		3.60E-04	6.4E-01	7.2E-01
3.68E-04	-3.2E-02	-2.8E-02		3.68E-04	6.4E-01	7.2E-01
3.76E-04	-3.2E-02	-2.0E-02		3.76E-04	6.0E-01	6.8E-01
3.84E-04	-2.8E-02	-2.0E-02		3.84E-04	6.0E-01	6.8E-01
3.92E-04	-3.6E-02	-2.8E-02		3.92E-04	6.4E-01	7.2E-01
4.00E-04	-3.2E-02	-2.0E-02		4.00E-04	5.2E-01	6.4E-01
4.08E-04	-3.2E-02	-2.0E-02		4.08E-04	6.0E-01	6.8E-01
4.16E-04	-3.2E-02	-2.0E-02		4.16E-04	6.0E-01	7.2E-01
4.24E-04	-3.2E-02	-2.8E-02		4.24E-04	6.0E-01	6.4E-01
4.32E-04	-3.2E-02	-2.4E-02		4.32E-04	6.0E-01	6.8E-01
4.40E-04	-2.8E-02	-2.0E-02		4.40E-04	6.4E-01	6.4E-01
4.48E-04	-3.6E-02	-2.8E-02		4.48E-04	6.0E-01	6.8E-01
4.56E-04	-3.2E-02	-2.4E-02		4.56E-04	6.0E-01	6.4E-01
4.64E-04	-3.2E-02	-2.4E-02		4.64E-04	5.6E-01	6.4E-01
4.72E-04	-3.2E-02	-2.4E-02		4.72E-04	6.0E-01	6.8E-01
4.80E-04	-2.8E-02	-2.4E-02		4.80E-04	6.0E-01	7.2E-01
4.88E-04	-2.8E-02	-2.0E-02		4.88E-04	6.0E-01	7.2E-01
4.96E-04	-3.2E-02	-2.4E-02		4.96E-04	6.4E-01	6.8E-01
5.04E-04	-2.8E-02	-2.0E-02		5.04E-04	6.0E-01	6.8E-01
5.12E-04	-2.8E-02	-2.0E-02		5.12E-04	6.0E-01	6.8E-01
5.20E-04	-3.2E-02	-2.0E-02		5.20E-04	6.0E-01	6.8E-01
5.28E-04	-3.2E-02	-2.4E-02		5.28E-04	6.0E-01	6.4E-01
5.36E-04	-3.2E-02	-2.0E-02		5.36E-04	5.6E-01	6.8E-01
5.44E-04	-3.2E-02	-2.4E-02		5.44E-04	5.2E-01	6.4E-01
5.52E-04	-3.2E-02	-2.0E-02		5.52E-04	5.6E-01	6.4E-01
5.60E-04	-3.2E-02	-2.4E-02		5.60E-04	6.0E-01	6.8E-01
5.68E-04	-3.2E-02	-2.4E-02		5.68E-04	6.0E-01	6.8E-01
5.76E-04	-3.6E-02	-2.0E-02		5.76E-04	6.4E-01	6.8E-01
5.84E-04	-2.8E-02	-2.0E-02		5.84E-04	6.0E-01	6.8E-01
5.92E-04	-2.4E-02	-2.0E-02		5.92E-04	6.0E-01	6.4E-01
6.00E-04	-3.2E-02	-2.4E-02		6.00E-04	5.6E-01	6.4E-01
6.08E-04	-3.2E-02	-2.0E-02		6.08E-04	6.0E-01	6.8E-01
6.16E-04	-3.6E-02	-2.0E-02		6.16E-04	5.2E-01	6.4E-01
6.24E-04	-3.2E-02	-2.4E-02		6.24E-04	6.4E-01	6.8E-01
6.32E-04	-3.2E-02	-2.4E-02		6.32E-04	5.6E-01	6.8E-01
6.40E-04	-3.2E-02	-2.0E-02		6.40E-04	6.0E-01	6.8E-01
6.48E-04	-3.2E-02	-2.0E-02		6.48E-04	5.6E-01	6.8E-01
6.56E-04	-3.6E-02	-2.4E-02		6.56E-04	6.0E-01	6.8E-01
6.64E-04	-2.8E-02	-2.4E-02		6.64E-04	5.6E-01	6.4E-01
6.72E-04	-3.2E-02	-2.4E-02		6.72E-04	5.6E-01	6.8E-01
6.80E-04	-3.6E-02	-2.4E-02		6.80E-04	6.0E-01	6.8E-01
6.88E-04	-2.8E-02	-2.0E-02		6.88E-04	6.4E-01	7.2E-01
6.96E-04	-2.8E-02	-2.0E-02		6.96E-04	6.0E-01	6.8E-01
7.04E-04	-3.2E-02	-2.0E-02		7.04E-04	6.0E-01	6.8E-01
7.12E-04	-3.2E-02	-2.8E-02		7.12E-04	6.0E-01	6.8E-01
7.20E-04	-3.2E-02	-2.4E-02		7.20E-04	5.6E-01	6.4E-01
