0,000000	3,112793
0,015625	3,088379
0,015625	3,100586
0,031250	3,088379
0,046875	3,112793
0,046875	3,088379
0,062500	3,125000
0,062500	3,112793
0,078125	3,137207
0,093750	3,112793
0,109375	3,149414
0,109375	3,137207
0,125000	3,173828
0,125000	3,149414
0,140625	3,186035
0,140625	3,173828
0,156250	3,210449
0,171875	3,173828
0,187500	3,222656
0,187500	3,198242
0,203125	3,234863
0,203125	3,210449
0,218750	3,247070
0,218750	3,222656
0,250000	3,259277
0,250000	3,222656
0,265625	3,259277
0,265625	3,234863
0,281250	3,283691
0,281250	3,259277
0,296875	3,271484
0,312500	3,271484
0,328125	3,295898
0,328125	3,283691
0,343750	3,283691
0,343750	3,283691
0,359375	3,308105
0,375000	3,308105
0,375000	3,308105
0,390625	3,320312
0,406250	3,344727
0,406250	3,356934
0,421875	3,344727
0,421875	3,332520
0,437500	3,356934
0,453125	3,356934
0,468750	3,356934
0,468750	3,369141
0,484375	3,369141
0,484375	3,393555
0,500000	3,381348
0,500000	3,405762
0,515625	3,405762
0,531250	3,417969
0,546875	3,405762
0,546875	3,417969
0,562500	3,417969
0,562500	3,454590
0,578125	3,430176
0,593750	3,466797
0,609375	3,454590
0,609375	3,466797
0,625000	3,454590
0,625000	3,454590
0,640625	3,454590
0,640625	3,454590
0,656250	3,466797
0,671875	3,454590
0,687500	3,466797
0,687500	3,454590
0,703125	3,466797
0,703125	3,442383
0,718750	3,454590
0,718750	3,442383
0,750000	3,442383
0,750000	3,430176
0,765625	3,442383
0,765625	3,417969
0,781250	3,454590
0,781250	3,417969
0,796875	3,442383
0,812500	3,417969
0,828125	3,442383
0,828125	3,393555
0,843750	3,405762
0,843750	3,381348
0,859375	3,405762
0,859375	3,393555
0,890625	3,417969
0,890625	3,417969
0,906250	3,454590
0,906250	3,393555
0,921875	3,405762
0,921875	3,369141
0,937500	3,393555
0,953125	3,369141
0,968750	3,381348
0,968750	3,369141
0,984375	3,393555
0,984375	3,344727
1,000000	3,344727
1,000000	3,320312
1,015625	3,320312
1,031250	3,308105
1,046875	3,308105
1,046875	3,283691
1,062500	3,295898
1,062500	3,271484
1,078125	3,259277
1,093750	3,259277
1,109375	3,259277
1,109375	3,247070
1,125000	3,222656
1,125000	3,222656
1,140625	3,222656
1,140625	3,234863
1,156250	3,222656
1,171875	3,234863
1,187500	3,234863
1,187500	3,234863
1,203125	3,210449
1,203125	3,222656
1,218750	3,186035
1,234375	3,222656
1,250000	3,186035
1,250000	3,210449
1,265625	3,210449
1,265625	3,234863
1,281250	3,186035
1,281250	3,222656
1,296875	3,198242
1,312500	3,234863
1,328125	3,173828
1,328125	3,210449
1,343750	3,186035
1,343750	3,234863
1,359375	3,186035
1,359375	3,222656
1,390625	3,186035
1,390625	3,234863
1,406250	3,173828
1,406250	3,210449
1,421875	3,186035
1,421875	3,222656
1,437500	3,173828
1,453125	3,210449
1,468750	3,173828
1,468750	3,222656
1,484375	3,186035
1,484375	3,210449
1,500000	3,173828
1,515625	3,210449
1,515625	3,198242
1,531250	3,210449
1,546875	3,198242
1,546875	3,234863
1,562500	3,222656
1,562500	3,222656
1,578125	3,198242
1,593750	3,210449
1,609375	3,222656
1,609375	3,222656
1,625000	3,234863
1,625000	3,271484
1,640625	3,271484
1,671875	3,271484
1,671875	3,271484
1,687500	3,271484
1,687500	3,283691
1,703125	3,271484
1,703125	3,295898
1,718750	3,308105
1,718750	3,332520
1,734375	3,308105
1,750000	3,332520
1,750000	3,332520
1,765625	3,369141
1,765625	3,356934
1,781250	3,393555
1,796875	3,381348
1,796875	3,405762
1,812500	3,381348
1,828125	3,405762
1,828125	3,405762
1,843750	3,442383
1,843750	3,430176
1,859375	3,466797
1,875000	3,454590
1,890625	3,479004
1,890625	3,454590
1,906250	3,454590
1,906250	3,442383
1,921875	3,454590
1,921875	3,454590
1,937500	3,466797
1,953125	3,479004
1,968750	3,503418
1,968750	3,503418
1,984375	3,491211
1,984375	3,479004
2,000000	3,491211
2,000000	3,503418
2,015625	3,503418
2,031250	3,515625
2,046875	3,527832
2,046875	3,552246
2,062500	3,540039
2,062500	3,552246
2,078125	3,540039
2,093750	3,552246
2,109375	3,540039
2,109375	3,552246
2,125000	3,564453
2,125000	3,588867
2,140625	3,576660
2,140625	3,588867
2,156250	3,588867
2,171875	3,576660
2,187500	3,540039
2,187500	3,552246
2,203125	3,564453
2,203125	3,576660
2,218750	3,552246
2,218750	3,564453
2,250000	3,552246
2,250000	3,540039
2,265625	3,515625
2,265625	3,515625
2,281250	3,515625
2,281250	3,515625
2,296875	3,515625
2,312500	3,503418
2,328125	3,503418
2,328125	3,491211
2,343750	3,479004
2,343750	3,430176
2,359375	3,454590
2,359375	3,430176
2,375000	3,454590
2,390625	3,430176
2,406250	3,442383
2,406250	3,417969
2,421875	3,442383
2,421875	3,369141
2,437500	3,405762
2,453125	3,381348
2,468750	3,405762
2,468750	3,381348
2,484375	3,405762
2,484375	3,381348
2,500000	3,417969
2,500000	3,356934
2,515625	3,393555
2,531250	3,356934
2,546875	3,393555
2,546875	3,344727
2,562500	3,381348
2,562500	3,344727
2,578125	3,369141
2,593750	3,308105
2,609375	3,344727
2,609375	3,308105
2,625000	3,332520
2,625000	3,295898
2,640625	3,308105
2,640625	3,271484
2,656250	3,295898
2,671875	3,247070
2,687500	3,259277
2,687500	3,222656
2,703125	3,247070
2,703125	3,222656
2,718750	3,234863
2,734375	3,210449
2,750000	3,247070
2,750000	3,210449
2,765625	3,210449
2,765625	3,198242
2,781250	3,222656
2,781250	3,222656
2,796875	3,210449
2,812500	3,210449
2,828125	3,222656
2,828125	3,210449
2,843750	3,186035
2,843750	3,173828
2,859375	3,173828
2,859375	3,186035
2,875000	3,173828
2,890625	3,186035
2,906250	3,198242
2,906250	3,210449
2,921875	3,173828
2,921875	3,173828
2,937500	3,161621
2,953125	3,186035
2,968750	3,173828
2,968750	3,198242
2,984375	3,198242
2,984375	3,234863
3,000000	3,186035
3,015625	3,222656
3,015625	3,173828
3,031250	3,222656
3,046875	3,198242
3,046875	3,247070
3,062500	3,234863
3,062500	3,283691
3,078125	3,247070
3,093750	3,283691
3,109375	3,247070
3,109375	3,283691
3,125000	3,247070
3,125000	3,271484
3,140625	3,283691
3,140625	3,320312
3,156250	3,295898
3,171875	3,332520
3,187500	3,295898
3,187500	3,332520
3,203125	3,295898
3,203125	3,295898
3,218750	3,295898
3,234375	3,320312
3,250000	3,332520
3,250000	3,344727
3,265625	3,356934
3,265625	3,381348
3,281250	3,369141
3,281250	3,369141
3,296875	3,369141
3,312500	3,381348
3,328125	3,405762
3,328125	3,393555
3,343750	3,405762
3,343750	3,417969
3,359375	3,430176
3,359375	3,442383
3,375000	3,442383
3,390625	3,454590
3,406250	3,479004
3,406250	3,466797
3,421875	3,479004
3,421875	3,479004
3,437500	3,491211
3,453125	3,479004
3,468750	3,491211
3,468750	3,503418
3,484375	3,515625
3,484375	3,515625
3,500000	3,527832
3,515625	3,540039
3,515625	3,540039
3,531250	3,540039
3,546875	3,540039
3,546875	3,527832
3,562500	3,527832
3,562500	3,540039
3,578125	3,527832
3,593750	3,540039
3,609375	3,540039
3,609375	3,552246
3,625000	3,527832
3,625000	3,540039
3,640625	3,527832
3,640625	3,540039
3,656250	3,503418
3,671875	3,527832
3,687500	3,515625
3,687500	3,527832
3,703125	3,503418
3,703125	3,527832
3,718750	3,515625
3,734375	3,540039
3,750000	3,491211
3,750000	3,527832
3,765625	3,503418
3,765625	3,527832
3,781250	3,479004
3,781250	3,491211
3,796875	3,491211
3,812500	3,503418
3,828125	3,454590
3,828125	3,479004
3,843750	3,454590
3,843750	3,479004
3,859375	3,442383
3,859375	3,454590
3,890625	3,417969
3,890625	3,430176
3,906250	3,393555
3,906250	3,381348
3,921875	3,369141
3,921875	3,369141
3,937500	3,356934
3,953125	3,332520
3,968750	3,332520
3,968750	3,332520
3,984375	3,320312
3,984375	3,308105
4,000000	3,295898
4,000000	3,295898
4,015625	3,283691
4,031250	3,259277
4,046875	3,259277
4,046875	3,259277
4,062500	3,259277
4,062500	3,247070
4,078125	3,259277
4,093750	3,259277
4,109375	3,271484
4,109375	3,234863
4,125000	3,247070
4,125000	3,210449
4,140625	3,247070
4,140625	3,222656
4,156250	3,247070
4,171875	3,234863
4,187500	3,271484
4,187500	3,210449
4,203125	3,247070
4,203125	3,222656
4,218750	3,259277
4,234375	3,210449
4,250000	3,247070
4,250000	3,222656
4,265625	3,259277
4,265625	3,198242
4,281250	3,234863
4,281250	3,198242
4,296875	3,234863
4,312500	3,186035
4,328125	3,210449
4,328125	3,210449
4,343750	3,247070
4,343750	3,210449
4,359375	3,234863
4,375000	3,198242
4,390625	3,222656
4,390625	3,186035
4,406250	3,198242
4,406250	3,186035
4,421875	3,222656
4,421875	3,198242
