0,000000	3,564453
0,031250	3,625488
0,031250	3,710937
0,031250	3,784180
0,046875	3,833008
0,046875	3,918457
0,062500	3,967285
0,062500	4,113770
0,078125	4,162598
0,093750	4,235840
0,093750	4,345703
0,109375	4,455566
0,109375	4,553223
0,125000	4,626465
0,140625	4,687500
0,140625	4,797363
0,156250	4,846191
0,156250	4,943848
0,171875	5,041504
0,187500	5,102539
0,203125	5,175781
0,203125	5,236816
0,218750	5,310059
0,218750	5,322266
0,234375	5,334473
0,234375	5,358887
0,265625	5,419922
0,265625	5,432129
0,281250	5,407715
0,281250	5,407715
0,296875	5,444336
0,296875	5,371094
0,312500	5,358887
0,328125	5,261230
0,343750	5,261230
0,343750	5,212402
0,359375	5,126953
0,359375	5,029297
0,375000	4,980469
0,375000	4,858398
0,390625	4,809570
0,406250	4,663086
0,421875	4,602051
0,421875	4,504395
0,437500	4,394531
0,437500	4,309082
0,453125	4,199219
0,453125	4,113770
0,484375	4,064941
0,484375	3,991699
0,500000	3,894043
0,500000	3,833008
0,515625	3,771973
0,515625	3,735352
0,531250	3,674316
0,546875	3,674316
0,562500	3,625488
0,562500	3,686523
0,578125	3,662109
0,578125	3,662109
0,593750	3,649902
0,593750	3,686523
0,625000	3,735352
0,625000	3,771973
0,640625	3,796387
0,640625	3,881836
0,656250	3,955078
0,656250	4,040527
0,671875	4,089355
0,687500	4,174805
0,703125	4,296875
0,703125	4,370117
0,718750	4,455566
0,718750	4,565430
0,734375	4,626465
0,750000	4,748535
0,750000	4,858398
0,765625	4,943848
0,781250	5,053711
0,781250	5,114746
0,796875	5,212402
0,796875	5,261230
0,812500	5,297852
0,828125	5,322266
0,843750	5,371094
0,843750	5,444336
0,859375	5,432129
0,859375	5,419922
0,875000	5,395508
0,875000	5,395508
0,890625	5,346680
0,906250	5,273437
0,921875	5,187988
0,921875	5,175781
0,937500	5,102539
0,937500	5,065918
0,953125	4,919434
0,953125	4,858398
0,984375	4,797363
0,984375	4,675293
1,000000	4,577637
1,000000	4,467773
1,015625	4,370117
1,015625	4,309082
1,031250	4,187012
1,046875	4,125977
1,062500	4,040527
1,062500	3,955078
1,078125	3,869629
1,078125	3,808594
1,093750	3,747559
1,109375	3,662109
1,109375	3,662109
1,125000	3,649902
1,140625	3,662109
1,140625	3,601074
1,156250	3,625488
1,156250	3,649902
1,171875	3,686523
1,187500	3,674316
1,203125	3,759766
1,203125	3,796387
1,218750	3,918457
1,218750	3,918457
1,234375	4,016113
1,234375	4,089355
1,265625	4,174805
1,265625	4,199219
1,281250	4,284668
1,281250	4,333496
1,296875	4,467773
1,296875	4,492187
1,312500	4,553223
1,328125	4,638672
1,343750	4,736328
1,343750	4,809570
1,359375	4,858398
1,359375	4,919434
1,375000	5,017090
1,375000	5,078125
1,390625	5,151367
1,406250	5,224609
1,421875	5,285645
1,421875	5,371094
1,437500	5,395508
1,437500	5,419922
1,453125	5,444336
1,468750	5,480957
1,484375	5,505371
1,484375	5,554199
1,500000	5,566406
1,500000	5,554199
1,515625	5,529785
1,515625	5,541992
1,531250	5,480957
1,546875	5,444336
1,562500	5,383301
1,562500	5,371094
1,578125	5,310059
1,578125	5,212402
