178	0.005	0.001
180	0.033	0.001
182	0.168	0.001
184	0.830	0.001
185	1.40	0.01
186	2.49	0.01
187	4.85	0.01
188	8.00	0.01
189	13.1	0.1
190	20.1	0.1
191	30.3	0.1
192	42.5	0.1
193	49.5	0.1
194	50.1	0.1
195	44.4	0.1
196	33.6	0.1
197	22.1	0.1
198	13.7	0.1
199	8.30	0.01
200	5.53	0.01
201	2.97	0.01
202	1.48	0.01
203	0.785	0.001
205	0.190	0.001
207	0.032	0.001
209	0.012	0.001
211	0.008	0.001
