"Title        "	"Input A"	 		"Title        "	"Input B"	 
"ID           "	1	 		"ID           "	1	 
"Type         "	"Envelope"	 		"Type         "	"Envelope"	 
"Date         "	01/01/95	 		"Date         "	01/01/95	 
"Time         "	19:14:51	 		"Time         "	19:14:51	 
"X Scale      "	2.00E-04	 		"X Scale      "	2.00E-04	 
"X At 0%      "	-1.193E-03	 		"X At 0%      "	-1.193E-03	 
"X Resolution "	2.500000E+01	 		"X Resolution "	2.500000E+01	 
"X Size       "	300	 		"X Size       "	300	 
"X Unit       "	"s"	 		"X Unit       "	"s"	 
"X Label      "	"200 us/Div"	 		"X Label      "	"200 us/Div"	 
"Y Scale      "	1.00E-01	 		"Y Scale      "	1.00E+00	 
"Y At 50%     "	-4.00E-01	 		"Y At 50%     "	1.68E+00	 
"Y Resolution "	2.500000E+01	 		"Y Resolution "	2.500000E+01	 
"Y Size       "	256	 		"Y Size       "	256	 
"Y Unit       "	"V"	 		"Y Unit       "	"V"	 
"Y Label      "	"mV"	 		"Y Label      "	"V"	 

-1.29E-04	-2.8E-02	-1.6E-02		-1.29E-04	5.6E-01	6.4E-01
-1.21E-04	-2.8E-02	-2.0E-02		-1.21E-04	5.2E-01	6.0E-01
-1.13E-04	-2.8E-02	-2.0E-02		-1.13E-04	5.6E-01	6.8E-01
-1.05E-04	-3.6E-02	-2.4E-02		-1.05E-04	6.4E-01	7.2E-01
-9.7E-05	-2.8E-02	-2.0E-02		-9.7E-05	6.4E-01	7.2E-01
-8.9E-05	-2.8E-02	-2.0E-02		-8.9E-05	6.0E-01	6.8E-01
-8.1E-05	-3.2E-02	-2.8E-02		-8.1E-05	6.0E-01	6.8E-01
-7.3E-05	-2.8E-02	-1.6E-02		-7.3E-05	5.6E-01	6.8E-01
-6.5E-05	-3.2E-02	-2.4E-02		-6.5E-05	6.0E-01	6.8E-01
-5.7E-05	-3.2E-02	-2.4E-02		-5.7E-05	5.6E-01	6.4E-01
-4.9E-05	-2.8E-02	-2.0E-02		-4.9E-05	5.2E-01	6.4E-01
-4.1E-05	-3.2E-02	-2.8E-02		-4.1E-05	6.0E-01	6.4E-01
-3.3E-05	-2.8E-02	-2.0E-02		-3.3E-05	5.6E-01	6.4E-01
-2.5E-05	-2.8E-02	-2.0E-02		-2.5E-05	6.0E-01	7.2E-01
-1.7E-05	-2.8E-02	-2.0E-02		-1.7E-05	5.6E-01	6.8E-01
-9.E-06	-3.2E-02	-2.4E-02		-9.E-06	6.0E-01	6.8E-01
-8.E-07	-2.8E-02	-2.0E-02		-8.E-07	5.6E-01	6.8E-01
7.E-06	-2.8E-02	-2.0E-02		7.E-06	6.4E-01	6.8E-01
1.5E-05	-3.2E-02	-2.4E-02		1.5E-05	6.0E-01	6.8E-01
2.3E-05	-3.2E-02	-2.4E-02		2.3E-05	6.0E-01	6.8E-01
3.1E-05	-3.6E-02	-2.4E-02		3.1E-05	5.6E-01	6.8E-01
3.9E-05	-2.4E-02	-2.0E-02		3.9E-05	5.6E-01	6.8E-01
4.7E-05	-3.2E-02	-2.4E-02		4.7E-05	5.6E-01	6.8E-01
5.5E-05	-2.8E-02	-2.4E-02		5.5E-05	6.0E-01	6.8E-01
6.3E-05	-3.2E-02	-2.4E-02		6.3E-05	5.6E-01	7.2E-01
7.1E-05	-2.8E-02	-1.6E-02		7.1E-05	5.2E-01	6.8E-01
7.9E-05	-2.8E-02	-2.4E-02		7.9E-05	5.6E-01	6.4E-01
8.7E-05	-2.8E-02	-2.0E-02		8.7E-05	6.0E-01	7.2E-01
9.5E-05	-2.8E-02	-2.0E-02		9.5E-05	6.0E-01	6.8E-01
1.03E-04	-3.2E-02	-2.0E-02		1.03E-04	6.0E-01	6.8E-01
1.11E-04	-3.6E-02	-2.4E-02		1.11E-04	5.6E-01	6.8E-01
1.19E-04	-3.6E-02	-2.4E-02		1.19E-04	6.0E-01	6.8E-01
1.27E-04	-3.2E-02	-2.8E-02		1.27E-04	6.0E-01	7.2E-01
1.35E-04	-3.2E-02	-2.4E-02		1.35E-04	5.6E-01	6.4E-01
1.43E-04	-4.0E-02	-2.8E-02		1.43E-04	5.6E-01	6.8E-01
1.51E-04	-4.4E-02	-3.6E-02		1.51E-04	5.6E-01	6.8E-01
1.59E-04	-4.0E-02	-2.8E-02		1.59E-04	5.2E-01	6.4E-01
1.67E-04	-4.4E-02	-3.2E-02		1.67E-04	5.6E-01	6.8E-01
1.75E-04	-3.6E-02	-2.8E-02		1.75E-04	6.4E-01	6.8E-01
1.83E-04	-4.4E-02	-2.8E-02		1.83E-04	5.6E-01	7.2E-01
1.91E-04	-3.6E-02	-3.2E-02		1.91E-04	6.4E-01	6.8E-01
1.99E-04	-4.4E-02	-3.6E-02		1.99E-04	5.6E-01	6.8E-01
2.07E-04	-4.4E-02	-3.2E-02		2.07E-04	5.6E-01	6.8E-01
2.15E-04	-4.0E-02	-3.2E-02		2.15E-04	5.2E-01	6.4E-01
2.23E-04	-4.0E-02	-3.2E-02		2.23E-04	6.4E-01	7.2E-01
2.31E-04	-5.2E-02	-4.0E-02		2.31E-04	6.0E-01	6.8E-01
2.39E-04	-5.2E-02	-4.4E-02		2.39E-04	6.0E-01	6.8E-01
2.47E-04	-5.6E-02	-4.4E-02		2.47E-04	6.0E-01	7.2E-01
2.55E-04	-6.0E-02	-5.2E-02		2.55E-04	6.0E-01	7.2E-01
2.63E-04	-6.4E-02	-5.2E-02		2.63E-04	6.0E-01	6.8E-01
2.71E-04	-6.8E-02	-6.0E-02		2.71E-04	6.4E-01	7.6E-01
2.79E-04	-6.8E-02	-6.0E-02		2.79E-04	5.2E-01	6.8E-01
2.87E-04	-7.6E-02	-6.4E-02		2.87E-04	6.4E-01	6.8E-01
2.95E-04	-8.0E-02	-7.2E-02		2.95E-04	5.6E-01	6.8E-01
3.03E-04	-8.8E-02	-7.6E-02		3.03E-04	6.4E-01	6.8E-01
3.11E-04	-9.6E-02	-8.4E-02		3.11E-04	6.0E-01	6.8E-01
3.19E-04	-1.12E-01	-9.6E-02		3.19E-04	6.4E-01	6.8E-01
3.27E-04	-1.16E-01	-1.04E-01		3.27E-04	5.6E-01	7.2E-01
3.35E-04	-1.44E-01	-1.20E-01		3.35E-04	6.4E-01	7.6E-01
3.43E-04	-1.52E-01	-1.36E-01		3.43E-04	5.6E-01	7.2E-01
3.51E-04	-1.72E-01	-1.52E-01		3.51E-04	6.0E-01	7.2E-01
3.59E-04	-1.72E-01	-1.60E-01		3.59E-04	6.0E-01	7.2E-01
3.67E-04	-1.76E-01	-1.68E-01		3.67E-04	6.4E-01	6.8E-01
3.75E-04	-1.84E-01	-1.72E-01		3.75E-04	6.4E-01	6.8E-01
3.83E-04	-1.92E-01	-1.80E-01		3.83E-04	5.6E-01	6.8E-01
3.91E-04	-1.96E-01	-1.88E-01		3.91E-04	6.8E-01	7.2E-01
3.99E-04	-2.00E-01	-1.92E-01		3.99E-04	6.0E-01	6.8E-01
4.07E-04	-2.04E-01	-1.92E-01		4.07E-04	6.0E-01	6.8E-01
4.15E-04	-2.16E-01	-2.04E-01		4.15E-04	5.2E-01	6.8E-01
4.23E-04	-2.36E-01	-2.12E-01		4.23E-04	5.6E-01	6.8E-01
4.31E-04	-2.56E-01	-2.32E-01		4.31E-04	5.6E-01	7.2E-01
4.39E-04	-2.72E-01	-2.56E-01		4.39E-04	6.0E-01	6.8E-01
4.47E-04	-3.00E-01	-2.68E-01		4.47E-04	5.6E-01	6.8E-01
